"316856568552","9"
"235693060421","9"
"111019499751","10"
"182501989358","4"
"289858394555","9"
"255110154947","9"
"238643614320","9"
"214280540935","3"
"319940973572","9"
"293507964949","9"
"1152924373142","4"
"294294226768","9"
"216992028467","3"
"215312387192","9"
"221567351507","9"
"291517531546","9"
"255821042180","3"
"222390794019","9"
"218386371658","9"
"283062359392","9"
"322153271916","8"
"322979197006","9"
"321142726166","8"
"541185521518","9"
"286508255398","9"
"33875855381","9"
"313602128803","9"
"229422462111","3"
"225709213471","9"
"318926065254","9"
"237561260130","9"
"1120492706954","4"
"58238695150","10"
"293890620438","9"
"295528442345","1"
"325510095363","6"
"296631781199","9"
"304984775817","9"
"251717951899","9"
"235586795836","9"
"177720555749","4"
"258574274661","9"
"299562843761","1"
"276340155521","9"
"272307540077","9"
"239336250108","9"
"62993558745","4"
"362146825176","1"
"290483011278","9"
"301672017944","9"
"308668284158","1"
"293200724965","9"
"61284436127","10"
"276036341885","9"
"377296854686","1"
"229943182310","9"
"325526313197","5"
"226383426229","3"
"124920219631","4"
"255046397275","9"
"55215096963","10"
"236594413568","9"
"217333410463","9"
"242880143176","9"
"299941138676","9"
"55788127863","4"
"251947237363","9"
"272277026055","9"
"314086076546","9"
"245973945327","9"
"302277011499","9"
"262847323965","9"
"113037799926","10"
"223044859529","3"
"221085686123","9"
"248687418755","9"
"1093128263958","4"
"1074944445356","4"
"222880935751","9"
"268534744472","2"
"287382154650","9"
"305702888542","9"
"1096171024365","4"
"114832325335","4"
"301299693539","9"
"157099859860","4"
"295218828776","9"
"333891322284","1"
"278325866099","1"
"289547315911","9"
"281351578459","1"
"54752354717","4"
"239547309872","3"
"254829368369","9"
"110008618652","10"
"298243124615","9"
"245280657622","3"
"268945686244","9"
"261063276179","9"
"300701206217","9"
"296602295591","9"
"243848101841","9"
"227725389741","9"
"314789366316","9"
"219395017809","9"
"309740904019","9"
"302659575528","9"
"1157010538880","4"
"278052593727","9"
"347010337969","1"
"218501712778","9"
"253821293678","9"
"1131642136891","4"
"256228358124","9"
"257062076717","9"
"528021220891","9"
"229485537077","9"
"154487362458","4"
"207218350362","3"
"219100827085","9"
"265558162836","9"
"209253894935","9"
"317917385289","9"
"300643024313","9"
"267705147561","9"
"276888300497","9"
"104600981575","4"
"48150615863","10"
"107654087536","4"
"308328287777","9"
"319879848177","9"
"273944949647","9"
"1115390972135","4"
"57805295755","4"
"154998984381","4"
"227080420341","3"
"294210612788","9"
"318907783198","9"
"1127580565205","4"
"210245325292","3"
"33377809573","4"
"302591460727","1"
"46563895217","4"
"208900103792","3"
"283991446062","9"
"106969743900","10"
"80560287531","10"
"234246941738","9"
"233136796165","3"
"356090067818","1"
"51652220215","4"
"273203913209","9"
"251185574702","9"
"223357796915","3"
"1053635554995","4"
"233802240285","9"
"261884447913","9"
"255983179586","9"
"1111356793175","4"
"257128452687","9"
"314391351264","9"
"280456610087","9"
"241832381246","9"
"216780456121","9"
"311760732012","9"
"543202278660","9"
"249427026842","9"
"43090339818","10"
"144595078087","10"
"1057688795092","4"
"295562156829","9"
"316739577818","1"
"227391206540","3"
"545220708695","9"
"261183890916","9"
"101572703514","4"
"316443429740","8"
"310745891891","9"
"151452603348","4"
"269751458394","9"
"214448252908","9"
"255365792078","3"
"1091112581513","4"
"801601889168","1"
"1140766722750","4"
"294198796528","9"
"232794545897","9"
"324518022427","6"
"251438724480","9"
"69411878978","10"
"314839903822","9"
"330328923913","6"
"547257265936","9"
"262191480443","9"
"355081865850","1"
"66048933947","4"
"123141800587","10"
"308722168841","9"
"282359681704","1"
"256377778400","3"
"241597843638","9"
"84596189308","10"
"1050580147930","4"
"246981502867","9"
"556367810065","9"
"99884481504","10"
"353064077616","1"
"324502223716","6"
"550288759983","9"
"189644126870","3"
"152471085840","4"
"41054517153","10"
"1110348438263","4"
"269953512161","9"
"128951754840","4"
"259166862884","9"
"301583420279","1"
"312704930725","1"
"312818937265","9"
"277982398426","9"
"247652702840","3"
"290162096664","9"
"178466598758","4"
"802609939670","1"
"227747474762","9"
"261446939216","2"
"307320481053","9"
"1097178926881","4"
"83297546572","4"
"305334505850","9"
"284817715756","9"
"326206740269","6"
"246644062048","3"
"193738964611","3"
"272937044850","9"
"213749591280","9"
"244898858298","9"
"299339718355","9"
"229196554945","9"
"96523353733","4"
"259079265628","9"
"1155985969982","4"
"364163441189","1"
"366179685740","1"
"331581605781","2"
"312854015624","9"
"268140971477","1"
"244253460400","3"
"150062541207","1"
"235541498065","9"
"331873479191","1"
"292503831476","1"
"237634363021","9"
"305696984683","9"
"378305690237","1"
"56222803073","10"
"212957723972","3"
"322883280889","8"
"156091450658","4"
"315848466084","9"
"317842928770","9"
"250754874424","3"
"267233114527","9"
"231656625265","9"
"263903027731","9"
"536108564878","9"
"321488688530","6"
"243594963931","3"
"54202363512","10"
"265980534403","3"
"186580753349","4"
"263543342876","9"
"165254880269","4"
"258845817147","3"
"311810942441","9"
"158108073165","4"
"86629440925","10"
"121894069971","4"
"230178494777","9"
"265214821069","9"
"69089293252","4"
"263289051487","9"
"58921378257","4"
"45555416041","4"
"217044767991","9"
"78535857929","10"
"262892663008","9"
"225449920619","9"
"289150697445","9"
"316826887521","9"
"282301935176","9"
"222094038685","9"
"521964953769","9"
"342974527458","1"
"266225099879","9"
"328746411041","9"
"344990694369","1"
"243955870952","9"
"326828257426","1"
"265507050822","2"
"271187483406","9"
"269338916263","9"
"1056680665102","4"
"354072188226","1"
"253200960794","9"
"257236308634","9"
"247884838288","9"
"799582995359","1"
"295206738313","9"
"318645157196","9"
"274953016803","9"
"247354755641","9"
"552304315075","9"
"150666054174","10"
"151945982160","4"
"307724666861","9"
"216296583184","3"
"94460334037","4"
"178728466828","4"
"1136714295468","4"
"225909979403","9"
"322501843197","6"
"371224720473","1"
"554350177159","9"
"527013413479","9"
"259510767707","9"
"305485063752","9"
"247405612899","9"
"313776674645","9"
"83588060774","10"
"1094139307447","4"
"261528167892","9"
"238013043694","9"
"315869438133","9"
"283808816771","9"
"279411306773","9"
"244692203988","9"
"247715857790","9"
"230778395789","9"
"306713026502","9"
"257853089940","9"
"348018955363","1"
"174393780766","4"
"358109766903","1"
"152684241318","10"
"271767693168","9"
"212284810598","9"
"218315651087","3"
"215288737981","3"
"28503416526","3"
"286393702590","1"
"56796813283","4"
"314721625578","1"
"215460623323","9"
"261273441381","9"
"71106886710","4"
"244652184026","9"
"198810761119","3"
"47580731300","4"
"317111836770","9"
"544212675742","9"
"302968108145","9"
"249733904401","9"
"286475161278","9"
"201837776845","3"
"273639975224","9"
"322964142169","8"
"1055652233364","4"
"233570833875","9"
"271299931858","9"
"313381119753","9"
"247299579665","3"
"283104425184","9"
"299244089014","9"
"299646893712","9"
"253459530034","9"
"208245157019","9"
"270554567921","2"
"334610792454","2"
"270612571856","9"
"187616577126","4"
"100892605732","10"
"211606741095","9"
"269167687698","9"
"40512063985","4"
"343982713206","1"
"284410542136","9"
"316409533865","8"
"514897955570","9"
"68403727121","10"
"264296548676","9"
"1165089032992","4"
"548266004407","9"
"124212913175","10"
"295908836181","9"
"218669167808","9"
"152978288579","4"
"1147828155905","4"
"60276277109","10"
"288532161043","9"
"222127580776","9"
"117072792463","10"
"384358322211","1"
"162168592207","4"
"257492786004","9"
"1054643780857","4"
"252342223072","3"
"240344263794","9"
"1059706730805","4"
"236256932401","9"
"209307082878","9"
"1150907834006","4"
"303668433592","9"
"232196361369","9"
"87397141259","4"
"274019914137","9"
"276386454909","9"
"295605000166","9"
"336920920401","1"
"239211750122","3"
"242636058120","9"
"299599830202","9"
"251334296699","3"
"1049563952964","4"
"245660160628","9"
"275657860221","9"
"330573395569","2"
"225122638115","9"
"171664633443","4"
"279368576058","9"
"257837398484","3"
"232518318200","9"
"256533332611","9"
"228162756724","9"
"309564524249","9"
"306342480243","9"
"252474349095","9"
"1159025926264","4"
"254467167332","9"
"245338440642","9"
"321956164023","9"
"231785256606","9"
"143586849833","10"
"304297556194","9"
"252726357227","9"
"288467238682","9"
"67070528249","4"
"221339301135","3"
"329854112168","1"
"40027527605","10"
"159535872604","4"
"216321192959","9"
"135026937365","4"
"1166097975085","4"
"219495143834","9"
"296575595077","9"
"297584357604","9"
"226072447878","3"
"270260065383","9"
"251803238789","9"
"273285176274","9"
"223889619284","9"
"329103173788","8"
"293460178614","9"
"136062340730","4"
"181494277650","4"
"102909181725","10"
"319934826755","9"
"319436470796","8"
"111749383750","4"
"238568878901","9"
"199088939755","3"
"304326970983","9"
"312412516380","9"
"270346843718","9"
"125246102027","10"
"132000620093","4"
"89657592249","10"
"218486963360","9"
"238846387133","9"
"234681921415","9"
"1070885135373","4"
"800591274620","1"
"284455126727","9"
"315094119417","9"
"105610002739","4"
"134016959127","4"
"1080999681401","4"
"286133972387","9"
"345999133337","1"
"307659563342","1"
"1130634242816","4"
"260518243006","9"
"320887721451","9"
"203854300253","3"
"316909334092","9"
"224053169240","3"
"323799961238","1"
"233976858137","9"
"248307376804","3"
"38488805766","4"
"1112364961577","4"
"253482262740","9"
"278258960499","9"
"283402437181","9"
"236724597508","9"
"269283211593","9"
"63305206760","10"
"199818551358","3"
"244122315078","9"
"272270950272","1"
"274384157511","9"
"326970946427","6"
"209878419950","9"
"332594341930","2"
"271359406172","9"
"520957088266","9"
"804625984274","1"
"105961830680","10"
"82579488431","10"
"273375734373","9"
"300291607072","9"
"147641728558","10"
"270175701039","9"
"142563203586","10"
"207235741696","9"
"220331534463","3"
"52666273494","4"
"217375625544","9"
"128307049378","10"
"262281307757","9"
"292525279770","9"
"323509930448","6"
"241354495914","9"
"531050584697","9"
"153117486641","1"
"224701075475","9"
"298602186851","9"
"285000626386","9"
"225729969602","9"
"242674661952","9"
"260259920962","9"
"285077815875","9"
"287483265943","9"
"251015008333","9"
"513889554981","9"
"272631763055","9"
"148029146861","1"
"322792090201","1"
"524991796319","9"
"168310716934","4"
"1047525939881","4"
"208228757431","3"
"121125741140","10"
"301394200897","9"
"227616118016","9"
"196795404519","3"
"153479355885","4"
"265871347433","9"
"300654953066","9"
"234578881463","9"
"210406876921","9"
"116064756319","10"
"170655679442","4"
"1077967409280","4"
"271623372352","9"
"223711487731","9"
"252193420426","9"
"315435636832","8"
"205876401679","3"
"250005487318","9"
"327525961991","3"
"235822811550","9"
"126286326493","10"
"81279310922","4"
"234533764561","9"
"382342257028","1"
"1113372830246","4"
"239762745739","9"
"97531608486","4"
"307720872290","9"
"258860875592","9"
"329321076453","6"
"281429437634","9"
"328845586894","1"
"120885676497","4"
"260106285300","9"
"1151916432724","4"
"238754882744","9"
"1075952289725","4"
"226163255257","9"
"297610382469","9"
"278720318811","9"
"375276875494","1"
"118080851884","10"
"286136170607","9"
"224587505869","9"
"306627901270","1"
"130992593457","4"
"92716674971","10"
"1145811574378","4"
"238278212088","9"
"231496105082","9"
"230488077329","9"
"216325401525","9"
"259824466548","9"
"234810968882","9"
"308753464589","9"
"224365520366","3"
"294515826170","9"
"302683177541","9"
"188910647681","4"
"241871872688","9"
"1103284145925","4"
"303319580992","9"
"275961363234","9"
"187902756864","4"
"221413381729","9"
"234237357373","9"
"282474332798","9"
"237514639240","3"
"173380699743","4"
"1051617356236","4"
"145602923828","10"
"148368890277","4"
"302678810704","9"
"275392580078","9"
"232969225136","9"
"232795302220","9"
"262456412835","2"
"308012164801","9"
"172676625222","4"
"328987010265","6"
"119877930013","4"
"244602950333","3"
"250939242203","9"
"76504404061","10"
"323938367538","9"
"1126560909693","4"
"240864968372","9"
"44547262177","4"
"1114383261806","4"
"290433286409","9"
"238203888087","3"
"235824161745","9"
"307814088798","9"
"232561381543","9"
"160548081517","4"
"305774692417","9"
"125928320081","4"
"219358105123","9"
"323492455590","6"
"248957161885","9"
"228088117497","3"
"518941000907","9"
"153986362893","4"
"87637356815","10"
"288850527134","9"
"217661030526","9"
"249927828920","9"
"289477013578","1"
"210321326501","9"
"279448429876","9"
"268331064301","9"
"164603144735","4"
"263095700060","9"
"79546240325","10"
"319763903313","1"
"180486345543","4"
"557375495894","9"
"53194487665","10"
