17cf0fd0-54fa-11e3-a14c-a13e3a0054cc,4.56623E+11,FINISHED_SUBMISTION,hazel,,
180c8e00-54fa-11e3-9412-8ba8f9894120,4.56871E+11,FINISHED_SUBMISTION,hazel,,5.74565E+11
1d5e3fc0-54fa-11e3-b35d-97ab43feb74a,8.28668E+11,FINISHED,hazel,,
25804f90-54fa-11e3-86e7-edd5fbf15fe0,46162509515,STARTED,hazel,,
1837e3c0-54fa-11e3-b95b-4b9d232efb10,4.57003E+11,FINISHED_SUBMISTION,hazel,,
1790a740-54fa-11e3-ae82-1d81729666b0,27969270731,STARTED,hazel,,
183a54c0-54fa-11e3-967b-81a89d2f990b,4.57063E+11,FINISHED_SUBMISTION,hazel,,
1c5c6020-54fa-11e3-942f-558cb04ade02,5.2306E+11,FINISHED,hazel,,
199c7cd0-54fa-11e3-8e0f-2bd273a2ddb3,1.29601E+12,FINISHED,hazel,,
1bd6b560-54fa-11e3-961f-633c828d9d95,9.1079E+11,FINISHED,hazel,,
180c8e00-54fa-11e3-9412-8ba8f9894120,1.10081E+12,FINISHED,hazel,,
1a048d70-54fa-11e3-a328-bb04ca3f8922,4.58983E+11,FINISHED_SUBMISTION,hazel,,
1b4daf40-54fa-11e3-a5fe-51b8993ea84f,4.59513E+11,FINISHED_SUBMISTION,hazel,,
1c50c760-54fa-11e3-8cc9-7d9c5307fbc8,5.76018E+11,FINISHED,hazel,,
1adf3600-54fa-11e3-baca-b7420d73c01c,1.6678E+12,FINISHED,hazel,,
1db400e0-54fa-11e3-9565-c71a13d10f10,33172303098,STARTED,hazel,,
18ea43d0-54fa-11e3-a957-8b85da1926fb,29789516842,STARTED,hazel,,
1d0dd5d0-54fa-11e3-a1d1-5724e2db5ebf,4.62868E+11,FINISHED_SUBMISTION,hazel,,
1adf3600-54fa-11e3-baca-b7420d73c01c,34686874814,STARTED,hazel,,
1d0dd5d0-54fa-11e3-a1d1-5724e2db5ebf,5.11607E+11,FINISHED,hazel,,
25804f90-54fa-11e3-86e7-edd5fbf15fe0,1.71502E+12,FINISHED,hazel,,
1bc48cf0-54fa-11e3-ab99-bd5ededdbe66,30191813677,STARTED,hazel,,
1c0147d0-54fa-11e3-b01f-914fb9dbec2f,30749474747,STARTED,hazel,,
