cddbb450-47d9-11e3-99d3-51fcf76cf440,4.04939E+11,STARTED,
cddbb450-47d9-11e3-99d3-51fcf76cf440,4.05758E+11,STARTED,
cddbb450-47d9-11e3-99d3-51fcf76cf440,6.48839E+11,FINISHED,
cddbb450-47d9-11e3-99d3-51fcf76cf440,6.48843E+11,FINISHED,
cbfae660-47d9-11e3-8bbd-279d7c19f6f1,3.64541E+11,STARTED,
cbfae660-47d9-11e3-8bbd-279d7c19f6f1,3.65354E+11,STARTED,
cbfae660-47d9-11e3-8bbd-279d7c19f6f1,4.9013E+11,FINISHED,
cbfae660-47d9-11e3-8bbd-279d7c19f6f1,4.90135E+11,FINISHED,
ce474760-47d9-11e3-bff5-3d2c6950ed19,3.95481E+11,STARTED,
ce474760-47d9-11e3-bff5-3d2c6950ed19,3.96293E+11,STARTED,
ce474760-47d9-11e3-bff5-3d2c6950ed19,6.20412E+11,FINISHED,
ce474760-47d9-11e3-bff5-3d2c6950ed19,6.20413E+11,FINISHED,
d2ffc660-47d9-11e3-9a8d-81f7f7e09a13,3.93056E+11,STARTED,
d2ffc660-47d9-11e3-9a8d-81f7f7e09a13,3.93891E+11,STARTED,
d2ffc660-47d9-11e3-9a8d-81f7f7e09a13,6.14569E+11,FINISHED,
d2ffc660-47d9-11e3-9a8d-81f7f7e09a13,6.14615E+11,FINISHED,
d2ffc660-47d9-11e3-9a8d-81f7f7e09a13,6.14652E+11,FINISHED,
c7a5bd10-47d9-11e3-8766-531c453850b0,3.94301E+11,STARTED,
c7a5bd10-47d9-11e3-8766-531c453850b0,3.95143E+11,STARTED,
c7a5bd10-47d9-11e3-8766-531c453850b0,5.86215E+11,FINISHED,
c7a5bd10-47d9-11e3-8766-531c453850b0,5.86217E+11,FINISHED,
cdb58eb0-47d9-11e3-9304-47c9901f7257,3.77578E+11,STARTED,
cdb58eb0-47d9-11e3-9304-47c9901f7257,3.78433E+11,STARTED,
cdb58eb0-47d9-11e3-9304-47c9901f7257,5.44843E+11,FINISHED,
cdb58eb0-47d9-11e3-9304-47c9901f7257,5.44897E+11,FINISHED,
cdb58eb0-47d9-11e3-9304-47c9901f7257,5.44948E+11,FINISHED,
cdb58eb0-47d9-11e3-9304-47c9901f7257,5.44953E+11,FINISHED,
c8fa9eb0-47d9-11e3-b4fe-5f05135d68ee,3.72867E+11,STARTED,
c8fa9eb0-47d9-11e3-b4fe-5f05135d68ee,3.73737E+11,STARTED,
c8fa9eb0-47d9-11e3-b4fe-5f05135d68ee,5.01536E+11,FINISHED,
c8fa9eb0-47d9-11e3-b4fe-5f05135d68ee,5.01538E+11,FINISHED,
c7a520d0-47d9-11e3-8766-531c453850b0,3.82052E+11,STARTED,
c7a520d0-47d9-11e3-8766-531c453850b0,3.82957E+11,STARTED,
c7a520d0-47d9-11e3-8766-531c453850b0,5.24007E+11,FINISHED,
c7a520d0-47d9-11e3-8766-531c453850b0,5.24008E+11,FINISHED,
cfd142c0-47d9-11e3-b861-b37b0eaff022,4.02295E+11,STARTED,
cfd142c0-47d9-11e3-b861-b37b0eaff022,4.03097E+11,STARTED,
cfd142c0-47d9-11e3-b861-b37b0eaff022,6.43223E+11,FINISHED,
cfd142c0-47d9-11e3-b861-b37b0eaff022,6.43223E+11,FINISHED,
cc2774a0-47d9-11e3-94c8-914e1a179f25,3.76874E+11,STARTED,
cc2774a0-47d9-11e3-94c8-914e1a179f25,3.77691E+11,STARTED,
cc2774a0-47d9-11e3-94c8-914e1a179f25,5.42109E+11,FINISHED,
cc2774a0-47d9-11e3-94c8-914e1a179f25,5.42109E+11,FINISHED,
cc0b6120-47d9-11e3-a068-150ca40f6801,3.3684E+11,STARTED,
cc0b6120-47d9-11e3-a068-150ca40f6801,3.37691E+11,STARTED,
cc0b6120-47d9-11e3-a068-150ca40f6801,4.26228E+11,FINISHED,
cc0b6120-47d9-11e3-a068-150ca40f6801,4.26229E+11,FINISHED,
c67664d0-47d9-11e3-b779-0bf6b1637d4f,3.18674E+11,STARTED,
c67664d0-47d9-11e3-b779-0bf6b1637d4f,3.19263E+11,STARTED,
c67664d0-47d9-11e3-b779-0bf6b1637d4f,4.00686E+11,FINISHED,
c67664d0-47d9-11e3-b779-0bf6b1637d4f,4.00689E+11,FINISHED,
d55723e0-47d9-11e3-97f7-13d227384aeb,5.32916E+11,STARTED,
d55723e0-47d9-11e3-97f7-13d227384aeb,5.33629E+11,STARTED,
d55723e0-47d9-11e3-97f7-13d227384aeb,6.69355E+11,FINISHED,
d55723e0-47d9-11e3-97f7-13d227384aeb,6.69355E+11,FINISHED,
c89fd480-47d9-11e3-b265-81d47cc4befb,2.99399E+11,STARTED,
