303ca0e0-47d6-11e3-8e03-bf76e4ff7bc2,3.26958E+11,STARTED,,,,,
303ca0e0-47d6-11e3-8e03-bf76e4ff7bc2,3.27414E+11,STARTED,,,,,
303ca0e0-47d6-11e3-8e03-bf76e4ff7bc2,4.15117E+11,FINISHED,,,,,
303ca0e0-47d6-11e3-8e03-bf76e4ff7bc2,4.15119E+11,FINISHED,,,,,
3a5ddc11-47d6-11e3-b1cc-3de4e1397083,4.14688E+11,STARTED,,,,,
3a5ddc11-47d6-11e3-b1cc-3de4e1397083,4.15521E+11,STARTED,,,,,
3a5ddc11-47d6-11e3-b1cc-3de4e1397083,6.64774E+11,FINISHED,,,,,
3a5ddc11-47d6-11e3-b1cc-3de4e1397083,6.64788E+11,FINISHED,,,,,
374f8aa0-47d6-11e3-bc4e-150ca40f6801,3.67509E+11,STARTED,,,,,
374f8aa0-47d6-11e3-bc4e-150ca40f6801,3.68362E+11,STARTED,,,,,
374f8aa0-47d6-11e3-bc4e-150ca40f6801,4.9617E+11,FINISHED,,,,,
374f8aa0-47d6-11e3-bc4e-150ca40f6801,4.96172E+11,FINISHED,,,,,
389c7d00-47d6-11e3-a5c3-81f7f7e09a13,3.79308E+11,STARTED,,,,,
389c7d00-47d6-11e3-a5c3-81f7f7e09a13,3.80126E+11,STARTED,,,,,
389c7d00-47d6-11e3-a5c3-81f7f7e09a13,5.45127E+11,FINISHED,,,,,
389c7d00-47d6-11e3-a5c3-81f7f7e09a13,5.45129E+11,FINISHED,,,,,
3995d120-47d6-11e3-bc47-973897d9d43d,3.954E+11,STARTED,,,,,
3995d120-47d6-11e3-bc47-973897d9d43d,3.96225E+11,STARTED,,,,,
3995d120-47d6-11e3-bc47-973897d9d43d,5.69281E+11,FINISHED,,,,,
3995d120-47d6-11e3-bc47-973897d9d43d,5.69282E+11,FINISHED,,,,,
2fb87cc1-47d6-11e3-bc52-7b2373d2de40,3.221E+11,STARTED,,,,,
2fb87cc1-47d6-11e3-bc52-7b2373d2de40,3.22318E+11,STARTED,,,,,
2fb87cc1-47d6-11e3-bc52-7b2373d2de40,4.0009E+11,FINISHED,,,,,
2fb87cc1-47d6-11e3-bc52-7b2373d2de40,4.0009E+11,FINISHED,,,,,
38c820e0-47d6-11e3-b276-f1fd229cb493,3.93033E+11,STARTED,,,,,
38c820e0-47d6-11e3-b276-f1fd229cb493,3.93899E+11,STARTED,,,,,
38c820e0-47d6-11e3-b276-f1fd229cb493,5.70452E+11,FINISHED,,,,,
38c820e0-47d6-11e3-b276-f1fd229cb493,5.70454E+11,FINISHED,,,,,
38e91660-47d6-11e3-a695-51fcf76cf440,3.89296E+11,STARTED,,,,,
38e91660-47d6-11e3-a695-51fcf76cf440,3.90237E+11,STARTED,,,,,
38e91660-47d6-11e3-a695-51fcf76cf440,5.63634E+11,FINISHED,,,,,
38e91660-47d6-11e3-a695-51fcf76cf440,5.63644E+11,FINISHED,,,,,
3a4aa230-47d6-11e3-a0ad-13d227384aeb,4.67009E+11,STARTED,,,,,
3a4aa230-47d6-11e3-a0ad-13d227384aeb,4.67793E+11,STARTED,,,,,
3a4aa230-47d6-11e3-a0ad-13d227384aeb,7.0092E+11,FINISHED,,,,,
3a4aa230-47d6-11e3-a0ad-13d227384aeb,7.00922E+11,FINISHED,,,,,
34febcd0-47d6-11e3-bee4-47c9901f7257,3.65213E+11,STARTED,,,,,
34febcd0-47d6-11e3-bee4-47c9901f7257,3.66114E+11,STARTED,,,,,
34febcd0-47d6-11e3-bee4-47c9901f7257,4.82548E+11,FINISHED,,,,,
34febcd0-47d6-11e3-bee4-47c9901f7257,4.8255E+11,FINISHED,,,,,
3ccc9221-47d6-11e3-a174-91d574b1f6bf,4.24264E+11,STARTED,,,,,
3ccc9221-47d6-11e3-a174-91d574b1f6bf,4.25082E+11,STARTED,,,,,
3ccc9221-47d6-11e3-a174-91d574b1f6bf,6.93593E+11,FINISHED,,,,,
3ccc9221-47d6-11e3-a174-91d574b1f6bf,6.93594E+11,FINISHED,,,,,
3a683c50-47d6-11e3-a7f2-3d2c6950ed19,3.90221E+11,STARTED,,,,,
3a683c50-47d6-11e3-a7f2-3d2c6950ed19,3.91125E+11,STARTED,,,,,
3a683c50-47d6-11e3-a7f2-3d2c6950ed19,5.73443E+11,FINISHED,,,,,
3a683c50-47d6-11e3-a7f2-3d2c6950ed19,5.73446E+11,FINISHED,,,,,
3949fb10-47d6-11e3-a826-c5b82d9ff90d,4.39209E+11,STARTED,,,,,
3949fb10-47d6-11e3-a826-c5b82d9ff90d,4.40021E+11,STARTED,,,,,
3949fb10-47d6-11e3-a826-c5b82d9ff90d,7.00726E+11,FINISHED,,,,,
3949fb10-47d6-11e3-a826-c5b82d9ff90d,7.00728E+11,FINISHED,,,,,
39654b40-47d6-11e3-906a-75f894054bf1,3.99548E+11,STARTED,,,,,
39654b40-47d6-11e3-906a-75f894054bf1,4.00396E+11,STARTED,,,,,
39654b40-47d6-11e3-906a-75f894054bf1,6.04737E+11,FINISHED,,,,,
39654b40-47d6-11e3-906a-75f894054bf1,6.0474E+11,FINISHED,,,,,
376ef980-47d6-11e3-9eed-914e1a179f25,3.60145E+11,STARTED,,,,,
376ef980-47d6-11e3-9eed-914e1a179f25,3.61058E+11,STARTED,,,,,
376ef980-47d6-11e3-9eed-914e1a179f25,4.76234E+11,FINISHED,,,,,
376ef980-47d6-11e3-9eed-914e1a179f25,4.76236E+11,FINISHED,,,,,
31aa1390-47d6-11e3-873d-ad521366103b,3.29896E+11,STARTED,,,,,
31aa1390-47d6-11e3-873d-ad521366103b,3.30511E+11,STARTED,,,,,
31aa1390-47d6-11e3-873d-ad521366103b,4.18234E+11,FINISHED,,,,,
31aa1390-47d6-11e3-873d-ad521366103b,4.18234E+11,FINISHED,,,,,
3a0a64e0-47d6-11e3-85ea-cdc30233727f,4.065E+11,STARTED,,,,,
3a0a64e0-47d6-11e3-85ea-cdc30233727f,4.07336E+11,STARTED,,,,,
3a0a64e0-47d6-11e3-85ea-cdc30233727f,6.39863E+11,FINISHED,,,,,
3a0a64e0-47d6-11e3-85ea-cdc30233727f,6.39865E+11,FINISHED,,,,,
389d1940-47d6-11e3-a5c3-81f7f7e09a13,3.8313E+11,STARTED,,,,,
389d1940-47d6-11e3-a5c3-81f7f7e09a13,3.84003E+11,STARTED,,,,,
389d1940-47d6-11e3-a5c3-81f7f7e09a13,5.48431E+11,FINISHED,,,,,
389d1940-47d6-11e3-a5c3-81f7f7e09a13,5.48434E+11,FINISHED,,,,,
376ed270-47d6-11e3-9eed-914e1a179f25,3.59666E+11,STARTED,,,,,
376ed270-47d6-11e3-9eed-914e1a179f25,3.60597E+11,STARTED,,,,,
