049e0fc0-50e4-11e3-b480-bb04ca3f8922,13536217274,STARTED,hazel
074f7420-50e4-11e3-b510-55c49eeb7e75,15699212597,STARTED,hazel
015a0851-50e4-11e3-a5b9-a79daa8de495,5.33905E+11,FINISHED,hazel
049e5de0-50e4-11e3-b480-bb04ca3f8922,12946182007,STARTED,hazel
074f7420-50e4-11e3-b510-55c49eeb7e75,5.54692E+11,FINISHED,hazel
0590d430-50e4-11e3-bd6c-8139acaba487,12794682986,STARTED,hazel
041027a1-50e4-11e3-b276-8f23a56d5a9e,5.58296E+11,FINISHED,hazel
ff6c9031-50e3-11e3-836e-6f36678488cb,13239749182,STARTED,hazel
036e6960-50e4-11e3-9a32-83fff573a990,5.53167E+11,FINISHED,hazel
06ca65a0-50e4-11e3-a762-b580616f37b7,12780150509,STARTED,hazel
ffec95a0-50e3-11e3-a721-2714b93c7296,5.21136E+11,FINISHED,hazel
ff6e8c00-50e3-11e3-836e-6f36678488cb,13242022586,STARTED,hazel
049e36d1-50e4-11e3-b480-bb04ca3f8922,5.54615E+11,FINISHED,hazel
0321a8f1-50e4-11e3-aa9f-19ed8b0c04b0,12116171855,STARTED,hazel
074ed7e0-50e4-11e3-b510-55c49eeb7e75,15680218764,STARTED,hazel
0343d6f0-50e4-11e3-8323-05f604c3cd4c,12583201729,STARTED,hazel
ffeb0f01-50e3-11e3-a721-2714b93c7296,11210802880,STARTED,hazel
042906d0-50e4-11e3-8ee4-752859318256,15971467784,STARTED,hazel
06c869d0-50e4-11e3-a762-b580616f37b7,13096664864,STARTED,hazel
ffeb0f00-50e3-11e3-a721-2714b93c7296,11191321978,STARTED,hazel
03427761-50e4-11e3-8323-05f604c3cd4c,13052335398,STARTED,hazel
0590ad21-50e4-11e3-bd6c-8139acaba487,13314111491,STARTED,hazel
ff6bf3f0-50e3-11e3-836e-6f36678488cb,5.23997E+11,FINISHED,hazel
06ca65a1-50e4-11e3-a762-b580616f37b7,13096298564,STARTED,hazel
0275ffa0-50e4-11e3-a7e8-c5303f61abbd,12060513028,STARTED,hazel
01002880-50e4-11e3-a753-5f428067515f,5.33928E+11,FINISHED,hazel
