"068a1cb0-457d-11e3-ba77-2f27bcf1e2de","235249986237","STARTED"
"068a1cb0-457d-11e3-ba77-2f27bcf1e2de","49305376098","STARTED"
"0b3ea410-457d-11e3-8de1-47d12c4dbd26","252160452781","STARTED"
"0b3ea410-457d-11e3-8de1-47d12c4dbd26","56778709703","STARTED"
"062e1a00-457d-11e3-baa8-1da46ef2f2fb","240304072259","STARTED"
"062e1a00-457d-11e3-baa8-1da46ef2f2fb","50943711370","STARTED"
"055f5850-457d-11e3-878a-4187514d17f7","246031538573","STARTED"
"055f5850-457d-11e3-878a-4187514d17f7","49751270223","STARTED"
"062eb640-457d-11e3-baa8-1da46ef2f2fb","239681424452","STARTED"
"062eb640-457d-11e3-baa8-1da46ef2f2fb","50892190607","STARTED"
"082b4990-457d-11e3-bafc-2b523c416e82","245144940348","STARTED"
"082b4990-457d-11e3-bafc-2b523c416e82","53793490040","STARTED"
"0689f5a0-457d-11e3-ba77-2f27bcf1e2de","238523906087","STARTED"
"0689f5a0-457d-11e3-ba77-2f27bcf1e2de","49519204238","STARTED"
"0ce35360-457d-11e3-8372-fdb759edb31c","271486001599","STARTED"
"0ce35360-457d-11e3-8372-fdb759edb31c","57305178880","STARTED"
"0ce3efa0-457d-11e3-8372-fdb759edb31c","274402508246","STARTED"
"0ce3efa0-457d-11e3-8372-fdb759edb31c","57868258777","STARTED"
"0450ce80-457d-11e3-89b6-015588c0ac22","225691466112","STARTED"
"0450ce80-457d-11e3-89b6-015588c0ac22","48086227821","STARTED"
"03c8b2c0-457d-11e3-963e-7528e1e4a829","218632578480","STARTED"
"03c8b2c0-457d-11e3-963e-7528e1e4a829","43186330336","STARTED"
"0a2b8660-457d-11e3-9c18-75bc129e7c74","265326848818","STARTED"
"0a2b8660-457d-11e3-9c18-75bc129e7c74","52717161711","STARTED"
"082a3820-457d-11e3-bafc-2b523c416e82","244461255209","STARTED"
"082a3820-457d-11e3-bafc-2b523c416e82","53734219247","STARTED"
"02a9ae30-457d-11e3-9455-b9da771844df","195280957192","STARTED"
"02a9ae30-457d-11e3-9455-b9da771844df","42350394871","STARTED"
"06bd1390-457d-11e3-a77d-7d5b4061e34a","241691880105","STARTED"
"06bd1390-457d-11e3-a77d-7d5b4061e34a","47655333173","STARTED"
"069abe80-457d-11e3-acbb-51fb0e6d8085","240707677653","STARTED"
"069abe80-457d-11e3-acbb-51fb0e6d8085","334361842314","FINISHED"
"069abe80-457d-11e3-acbb-51fb0e6d8085","335382906784","FINISHED"
"069abe80-457d-11e3-acbb-51fb0e6d8085","47981624689","STARTED"
"055fa670-457d-11e3-a48a-4913e018a603","219909267934","STARTED"
"0a2aea20-457d-11e3-9c18-75bc129e7c74","266754967507","STARTED"
"0a2aea20-457d-11e3-9c18-75bc129e7c74","52836174221","STARTED"
"069b5ac0-457d-11e3-acbb-51fb0e6d8085","240732401667","STARTED"
"069b5ac0-457d-11e3-acbb-51fb0e6d8085","48176206388","STARTED"
"0a6a1600-457d-11e3-941c-ddc3b1ba87ff","245974110448","STARTED"
"0a6a1600-457d-11e3-941c-ddc3b1ba87ff","51457148819","STARTED"
"035c8370-457d-11e3-b7ef-0d1555d3b026","198935828616","STARTED"
"035c8370-457d-11e3-b7ef-0d1555d3b026","42916401554","STARTED"
"044fbd10-457d-11e3-89b6-015588c0ac22","225703684600","STARTED"
"044fbd10-457d-11e3-89b6-015588c0ac22","48148528656","STARTED"
"0b3cf660-457d-11e3-8de1-47d12c4dbd26","278083185283","STARTED"
"0b3cf660-457d-11e3-8de1-47d12c4dbd26","61432313902","STARTED"
"056042b0-457d-11e3-878a-4187514d17f7","243302299385","STARTED"
"056042b0-457d-11e3-878a-4187514d17f7","49537175198","STARTED"
"0a6979c0-457d-11e3-941c-ddc3b1ba87ff","274831206654","STARTED"
"0a6979c0-457d-11e3-941c-ddc3b1ba87ff","56920302376","STARTED"
"076a4380-457d-11e3-91da-b19ffbb32647","265234717034","STARTED"
"076a4380-457d-11e3-91da-b19ffbb32647","54229792110","STARTED"
"03c7c860-457d-11e3-963e-7528e1e4a829","216744147277","STARTED"
"03c7c860-457d-11e3-963e-7528e1e4a829","42992590216","STARTED"
"02a98720-457d-11e3-9455-b9da771844df","196804649509","STARTED"
"02a98720-457d-11e3-9455-b9da771844df","42780171772","STARTED"
"035b9910-457d-11e3-b7ef-0d1555d3b026","200103342519","STARTED"
"035b9910-457d-11e3-b7ef-0d1555d3b026","43055423852","STARTED"
"0561c950-457d-11e3-a48a-4913e018a603","226504473228","STARTED"
"0561c950-457d-11e3-a48a-4913e018a603","46831718233","STARTED"
"076b54f0-457d-11e3-91da-b19ffbb32647","236443578493","STARTED"
"076b54f0-457d-11e3-91da-b19ffbb32647","49154057055","STARTED"
