"34c2a490-47de-11e3-973f-ad521366103b","340962994123","8000"
"34c2a490-47de-11e3-973f-ad521366103b","340973206993","8000"
"34c2a490-47de-11e3-973f-ad521366103b","340980559254","8000"
"34c2a490-47de-11e3-973f-ad521366103b","340992113112","8000"
"34c2a490-47de-11e3-973f-ad521366103b","340998287765","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341007308383","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341015563968","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341022495382","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341029860346","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341033881974","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341038713927","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341042696213","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341046777184","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341049977324","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341053459873","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341057147341","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341061069959","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341065296904","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341069186705","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341072750937","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341076988349","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341080562374","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341084467215","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341088168758","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341091534649","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341095208769","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341099421767","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341103123707","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341121164628","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341125529827","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341129821637","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341133245709","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341136915457","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341139756563","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341142944105","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341146779831","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341150438479","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341153818983","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341157447140","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341160793616","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341165025326","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341168345784","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341172059144","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341174989170","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341178357327","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341181695281","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341185375163","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341188676008","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341192400302","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341195654435","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341199553711","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341203040446","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341210698973","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341213643132","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341216774296","8000"
"34c2a490-47de-11e3-973f-ad521366103b","341220058913","8000"
