"36869158285","3937"
"18938127199","2459"
"35641848653","5161"
"16706616453","1368"
"30693289720","4045"
"41747017144","922"
"23797828312","2649"
"23632627447","2809"
"28832853906","4018"
"28607017898","3013"
"29837602700","3958"
"27668089647","3372"
"21631624043","2091"
"37033796280","833"
"26986065034","5106"
"32010875749","3180"
"20562079410","677"
"19608850033","1108"
"38877186153","1671"
"39043214876","430"
"36723978956","5059"
"31623676846","4013"
"35717780777","5547"
"22793624134","2907"
"18762784684","1327"
"21779625312","2710"
"32628534163","3979"
"19555669864","1368"
"21571439693","1306"
"28609864183","3015"
"22635519330","2576"
"36646864713","5520"
"40666718937","3044"
"33016343385","1907"
"22966337349","4008"
"21622886020","2085"
"32628661805","3979"
"19764663518","1904"
"30003711511","4992"
"19944024495","2936"
"30843445528","4199"
"26601751116","2688"
"20955155021","3416"
"24803728532","2534"
"24585917626","2707"
"28995601451","5504"
"33016454863","1907"
"35024808177","924"
"32852421117","5186"
"34861666395","5388"
"34713016610","5485"
"34020774443","894"
"29837044889","3958"
"36029245282","864"
"24975580519","4078"
"29687938877","3985"
"29688635325","3986"
"20617701206","1754"
"38655407275","4956"
"32703065941","4514"
"25981376782","4646"
"17869802780","2864"
"19768322065","1907"
"25981883180","4645"
"34637471769","4677"
"28995405260","5504"
"26667649213","2840"
"23971061851","4019"
"27672196677","3369"
"25592268829","2895"
"35641387952","5162"
"27990909114","5510"
"17433279098","1742"
"28681902362","3494"
"26813834041","3425"
"31848502788","4702"
"41670456104","1750"
"34860697120","5389"
"36723884649","5059"
"26985938131","5107"
"31623387598","4013"
"18759633875","1325"
"20955334269","3416"
"36646757786","5519"
"36028568555","864"
"20769666899","2229"
"17438820984","1725"
"18549823770","1585"
"22573678930","1893"
"31848657594","4701"
"17755078447","701"
"28833500132","4016"
"26814044511","3424"
"17780991729","2942"
"33632617190","4158"
"34020667483","894"
"40047193606","150"
"27828249463","3667"
"31006457449","4114"
"33708501118","5022"
"27606264113","2521"
"20773881267","2229"
"25659219307","2314"
"35865452296","4932"
"32011713412","3179"
"26596917492","2696"
"33856270534","5522"
"32852957199","5186"
"17458587811","1725"
"30618001581","3643"
"30617359540","3641"
"21961823802","3594"
"31698251370","3938"
"19558197429","1367"
"37872698285","2983"
"33856841269","5521"
"16709635876","1368"
"37651023246","5431"
"30001582520","4991"
"32703153681","4514"
"38733887647","3365"
"22966013516","4007"
"31698313495","3937"
"42751324402","891"
"24646365625","2993"
"37033631969","833"
"37729134842","4385"
"38039080106","724"
"31007320270","4110"
"27602811829","2519"
"19943735308","2936"
"18549433328","1584"
"24803336003","2535"
"35024662330","924"
"23579548183","2221"
"30842827531","4198"
"34637264689","4677"
"38734125196","3364"
"20561537241","677"
"21961706760","3594"
"22627864828","2571"
"17424831130","1723"
"25592091442","2894"
"22793040345","2906"
"23798021258","2650"
"20617443035","1754"
"17758176990","702"
"39738882368","2227"
"34712705079","5486"
"37729040364","4384"
"23971129875","4017"
"24645608594","2993"
"24586822666","2705"
"37651659719","5430"
"33633061551","4158"
"21782075266","2708"
"33708293422","5023"
"22576014870","1895"
"18937951336","2459"
"29611686553","3424"
"19610819496","1108"
"35864754575","4928"
"18602091324","734"
"35718354534","5549"
"29613513607","3423"
"39661735678","3992"
"26663552330","2836"
"27828316138","3666"
"27991225311","5512"
"30693388361","4045"
"18604273220","730"
"23639760120","2810"
"28684408880","3496"
"25809131976","3045"
"24975676360","4078"
"25808959572","3045"
"40743075729","946"
"21567837046","1305"
"25659126910","2314"
"23583249424","2222"
