68396028739,106847,,,,,
68396113006,114186,,,,,
68423837888,96587,,,,,
68529910420,111694,,,,,
68677203340,115932,,,,,
69241523591,100476,,,,,
69344168270,111743,,,,,
69401403245,109735,,,,,
69414764253,116108,,,,,
69429120236,99701,,,,,
69534832507,114233,,,,,
69690624221,112380,,,,,
70247285265,103295,,,,,
70355094325,107622,,,,,
70406989615,112242,,,,,
70422698232,113068,,,,,
70436184044,101656,,,,,
70539727989,116092,,,,,
70704787799,108279,,,,,
71252680076,106272,,,,,
71365694278,103573,,,,,
71412356584,114638,,,,,
71433484896,108967,,,,,
71445554788,99565,,,,,
71548322727,112956,,,,,
71715041761,104207,,,,,
72257638034,109262,,,,,
72377707983,99734,,,,,
72419241932,115837,,,,,
72442139948,104762,,,,,
72453920959,99611,,,,,
72562007937,108875,,,,,
72727089844,100353,,,,,
72779831116,108740,,,,,
72895794369,104620,,,,,
73264496432,111717,,,,,
73273751176,108640,,,,,
73393489429,95793,,,,,
73429340849,112171,,,,,
73454047437,101097,,,,,
73460335443,101733,,,,,
73572429727,104651,,,,,
73663653902,107065,,,,,
73738560087,96417,,,,,
73817709554,104461,,,,,
73937708852,100791,,,,,
74237938263,96541,,,,,
74269241149,114246,,,,,
74312798597,104412,,,,,
74404244969,91987,,,,,
74438833628,108074,,,,,
74463802610,97196,,,,,
74468489720,99886,,,,,
74590346558,100955,,,,,
74700791128,102959,,,,,
74747429774,92619,,,,,
74831584159,100709,,,,,
74951796474,96867,,,,,
75272490607,92624,,,,,
75275191886,116078,,,,,
75327282232,100587,,,,,
75415338698,87929,,,,,
75450218199,104013,,,,,
75474300628,93277,,,,,
75477262120,99149,,,,,
75603228265,97035,,,,,
75648474592,94839,,,,,
75714308830,99248,,,,,
75761741236,88568,,,,,
75842829717,96795,,,,,
75965659462,92957,,,,,
76279029586,112937,,,,,
76287284227,88567,,,,,
76338714781,96655,,,,,
76427034454,84855,,,,,
76461280888,100158,,,,,
76482852228,101913,,,,,
76487779594,89259,,,,,
76615103414,93110,,,,,
76688691357,90801,,,,,
76727383453,95262,,,,,
76771359646,85101,,,,,
76856892193,92899,,,,,
76980647429,88921,,,,,
77286845370,108873,,,,,
77301202931,85088,,,,,
77350603194,92810,,,,,
77437041580,82123,,,,,
77474450502,96215,,,,,
77490125699,105032,,,,,
77499925253,85348,,,,,
77629823654,89092,,,,,
77708226196,86889,,,,,
77740369957,91345,,,,,
77779092459,82732,,,,,
77806992346,83509,,,,,
77871859463,88857,,,,,
77995694213,85217,,,,,
78296529176,104654,,,,,
78312462804,82694,,,,,
78365551104,88753,,,,,
78448203435,79240,,,,,
78483713843,92403,,,,,
78496615416,107968,,,,,
78506466981,83281,,,,,
78640637662,85285,,,,,
78723726916,84253,,,,,
78752859835,87293,,,,,
78788795708,79812,,,,,
78846556764,80325,,,,,
78884391444,85207,,,,,
79007000804,83005,,,,,
79315523972,100953,,,,,
79323964945,79778,,,,,
79352241450,77540,,,,,
79379186750,85159,,,,,
79460908264,75141,,,,,
79497390627,88336,,,,,
79503014847,110572,,,,,
79516025502,80241,,,,,
79647108252,83168,,,,,
79735237131,80888,,,,,
79766048868,84565,,,,,
79799220221,75833,,,,,
79859944314,76756,,,,,
79894348880,82967,,,,,
80019482900,80010,,,,,
80324883728,97037,,,,,
80335989286,75781,,,,,
80388534594,82882,,,,,
80391173616,73363,,,,,
80471459698,71732,,,,,
80506978024,85032,,,,,
80511110397,113120,,,,,
80526571377,76563,,,,,
80658780204,80149,,,,,
80663054312,75002,,,,,
80747000517,78054,,,,,
80778814175,81502,,,,,
80814379931,72203,,,,,
80874115121,72838,,,,,
80906123192,79986,,,,,
81032531433,76135,,,,,
81337599543,93112,,,,,
81350731296,72152,,,,,
81400281739,79921,,,,,
81412905690,71600,,,,,
81479846679,72602,,,,,
81515066467,82525,,,,,
81516329731,115650,,,,,
81536519869,72737,,,,,
81668211069,76395,,,,,
81695769914,71580,,,,,
81762174243,73959,,,,,
81769900391,70019,,,,,
81791927036,78644,,,,,
81827092356,72333,,,,,
81829314998,60977,,,,,
81889726765,71947,,,,,
81920755543,76077,,,,,
82046225892,72415,,,,,
82350452613,89095,,,,,
82362253951,72354,,,,,
82410930079,75972,,,,,
82421690954,73114,,,,,
82486074488,72278,,,,,
82522317064,114718,,,,,
82524558857,79624,,,,,
82546724016,72008,,,,,
82677279614,72613,,,,,
82709104756,72714,,,,,
82776261696,71286,,,,,
82803804805,65929,,,,,
82805329633,74495,,,,,
82835108303,72670,,,,,
82862604974,56840,,,,,
82897600807,72997,,,,,
82933866238,72372,,,,,
83059434581,72206,,,,,
83359330164,85284,,,,,
83371087907,72630,,,,,
83425608208,72302,,,,,
83434388514,70544,,,,,
83495294321,68291,,,,,
83532254633,110619,,,,,
83535411563,75617,,,,,
83551299583,72968,,,,,
83688846396,72084,,,,,
83719626334,72088,,,,,
83784701064,73065,,,,,
83817465545,63004,,,,,
83819984816,71224,,,,,
83844448666,68915,,,,,
83876000961,52842,,,,,
83910651762,69783,,,,,
83948567787,72234,,,,,
84068670444,72796,,,,,
84367177213,83168,,,,,
84382336594,68846,,,,,
84439355847,72273,,,,,
84446468551,66467,,,,,
84505301386,64468,,,,,
84543408817,106435,,,,,
84550239839,72059,,,,,
84559381604,69695,,,,,
84694162305,72909,,,,,
84735311067,68001,,,,,
84795107912,71218,,,,,
84826428670,62897,,,,,
84831555333,72915,,,,,
84855400209,64961,,,,,
84890863019,49882,,,,,
84924953309,65801,,,,,
84958321688,72770,,,,,
85080143892,69206,,,,,
85379097680,80148,,,,,
85397715725,64935,,,,,
85450059249,72722,,,,,
85461113841,62956,,,,,
85516101037,63539,,,,,
85552222986,102489,,,,,
85561284064,72423,,,,,
85569269283,65739,,,,,
85703393184,69514,,,,,
85750188353,64218,,,,,
85809864158,67057,,,,,
85837556616,59086,,,,,
85841095978,71733,,,,,
85865697009,63366,,,,,
85900999231,49194,,,,,
85940623135,63051,,,,,
85971291286,69140,,,,,
86091100322,65251,,,,,
86208063850,66384,,,,,
86389436807,76380,,,,,
86410863686,63409,,,,,
86464172267,69016,,,,,
86474171564,63196,,,,,
86524153789,61662,,,,,
86563874805,98785,,,,,
86566710423,72541,,,,,
86580284255,63064,,,,,
86715825017,65568,,,,,
86772745924,63581,,,,,
86824672690,63423,,,,,
86850879272,55192,,,,,
86853805021,67594,,,,,
86872062114,62242,,,,,
86909040816,50687,,,,,
86950261200,62810,,,,,
86984036894,65151,,,,,
87104231485,63261,,,,,
87254707366,62877,,,,,
87400737300,72601,,,,,
87420402396,62125,,,,,
87477414410,65046,,,,,
87487038999,59608,,,,,
87534469098,57547,,,,,
87574095171,94805,,,,,
87574903319,68703,,,,,
87586462476,62793,,,,,
87678725305,45843,,,,,
87730913809,63134,,,,,
87791519063,61236,,,,,
87835704033,63446,,,,,
87863964462,51496,,,,,
87867435441,63890,,,,,
87882275283,58221,,,,,
87919247416,51637,,,,,
87962980086,58931,,,,,
87997405144,63300,,,,,
88111600851,62431,,,,,
88264549752,63088,,,,,
88410043276,72091,,,,,
88439222833,58048,,,,,
88488681837,63337,,,,,
88499896787,55770,,,,,
88547343262,53555,,,,,
88586211854,90859,,,,,
88586307741,64848,,,,,
88594551485,58922,,,,,
88712956505,42928,,,,,
88737206932,62663,,,,,
88814738602,57116,,,,,
88845411677,60273,,,,,
88876384506,48765,,,,,
88880323750,63578,,,,,
88894039655,54291,,,,,
88929415790,50031,,,,,
88977729070,55026,,,,,
89006561762,62365,,,,,
89126597641,58421,,,,,
89276731446,59402,,,,,
89416758939,72901,,,,,
89452293436,54084,,,,,
89496781908,62295,,,,,
89513837683,51861,,,,,
89558649939,50393,,,,,
89597165808,63441,,,,,
89598555418,86956,,,,,
89605763248,55034,,,,,
89726561567,42839,,,,,
89747874534,58713,,,,,
89782145407,54935,,,,,
89828298846,53120,,,,,
89860403081,56317,,,,,
89888226645,49890,,,,,
89890466674,60885,,,,,
89902638501,50881,,,,,
89942493500,47267,,,,,
89993062186,51402,,,,,
90019864083,58354,,,,,
90141069117,54522,,,,,
90201171580,58054,,,,,
90292509454,55549,,,,,
90427270795,69491,,,,,
90466277540,50753,,,,,
90511274483,58257,,,,,
90526637469,49121,,,,,
90568287111,48979,,,,,
90580482526,49843,,,,,
90602185672,62048,,,,,
90609409174,84324,,,,,
90616998113,51423,,,,,
90735406694,43743,,,,,
90772140079,54812,,,,,
90816462206,51271,,,,,
90842100108,50079,,,,,
90875149673,52257,,,,,
90897321691,51242,,,,,
90902370755,56833,,,,,
90916127974,48761,,,,,
90951305608,47342,,,,,
91005424365,48657,,,,,
91034317331,54433,,,,,
91153323650,51018,,,,,
91237742973,54000,,,,,
91307159779,51706,,,,,
91437370087,65550,,,,,
91477547058,48826,,,,,
91524435886,54325,,,,,
91540228673,49708,,,,,
91572954058,50412,,,,,
91612881582,46979,,,,,
91615806035,57963,,,,,
91619083287,81041,,,,,
91626870979,48683,,,,,
91743977805,44985,,,,,
91784459044,51237,,,,,
91828546934,48633,,,,,
91854667765,49110,,,,,
91888841053,49499,,,,,
91906192065,51335,,,,,
91915309193,52837,,,,,
91922478216,50184,,,,,
91960352962,46096,,,,,
92021037153,49950,,,,,
92050003795,50940,,,,,
92166788742,48719,,,,,
92252693652,50696,,,,,
92319805181,48985,,,,,
92450252447,63141,,,,,
92487568071,50256,,,,,
92538220647,50887,,,,,
92549290044,51105,,,,,
92580269917,51604,,,,,
92622570734,47379,,,,,
92625903245,54011,,,,,
92630117373,78217,,,,,
92635816342,49920,,,,,
92752883202,46124,,,,,
92794382636,48641,,,,,
92839180734,50000,,,,,
92872655485,50602,,,,,
92902615607,49442,,,,,
92917209672,48894,,,,,
92929145101,49880,,,,,
92929436552,51502,,,,,
92983071525,43229,,,,,
93029315612,51311,,,,,
93068217153,48747,,,,,
93176131373,50130,,,,,
93265309248,48857,,,,,
93332815932,49782,,,,,
93455570340,62661,,,,,
93496570034,51555,,,,,
93551783228,48763,,,,,
93557666245,51500,,,,,
93585341227,50542,,,,,
93632659903,45852,,,,,
93637015225,50717,,,,,
93640640849,74112,,,,,
93641140564,51276,,,,,
93764406546,46802,,,,,
93800668040,50008,,,,,
93849677723,51360,,,,,
93881008036,51625,,,,,
93909952959,50909,,,,,
93930213293,46748,,,,,
93936249532,50950,,,,,
93938583758,49195,,,,,
94005142356,42742,,,,,
94037490333,51270,,,,,
94078021239,50168,,,,,
94185951694,51469,,,,,
94209484470,41750,,,,,
94274221928,50285,,,,,
94341125047,51153,,,,,
94467053926,58697,,,,,
94506814086,50792,,,,,
94559427169,50189,,,,,
94570274385,49227,,,,,
94593149522,47828,,,,,
94643008808,43006,,,,,
94646292725,51311,,,,,
94646808971,48842,,,,,
94652460538,71195,,,,,
94774278680,47252,,,,,
94813115011,51376,,,,,
94858795597,51208,,,,,
94898576959,50153,,,,,
94916597433,51604,,,,,
94940742701,47193,,,,,
94945803826,48331,,,,,
94948001410,50695,,,,,
95025686290,43609,,,,,
95047223623,48778,,,,,
95085540926,51490,,,,,
95194613930,51025,,,,,
95210793017,32542,,,,,
95255199999,38296,,,,,
95283011958,51564,,,,,
95350353407,51451,,,,,
95486620869,54812,,,,,
95520337463,48123,,,,,
95567870223,51504,,,,,
95584267429,46630,,,,,
95603182786,47147,,,,,
95651283201,50268,,,,,
95653261791,48866,,,,,
95656056718,42820,,,,,
95658415614,73027,,,,,
95784494182,47221,,,,,
95818085684,51190,,,,,
95868755627,48663,,,,,
95912896303,47395,,,,,
95928862586,49648,,,,,
95950939273,44848,,,,,
95956892601,51639,,,,,
95959956594,46972,,,,,
96045749219,44883,,,,,
96060994861,46793,,,,,
96093710802,50971,,,,,
96205627666,48408,,,,,
96249605261,28453,,,,,
96273701626,34300,,,,,
96293974014,50751,,,,,
96360731064,49100,,,,,
96500193360,51237,,,,,
96541869685,47059,,,,,
96576242489,50932,,,,,
96583416033,36157,,,,,
96594976054,47325,,,,,
96609740065,46574,,,,,
96657214562,51558,,,,,
96662338504,46757,,,,,
96664311066,71422,,,,,
96665736155,43702,,,,,
96796004491,44890,,,,,
96828748563,48659,,,,,
96882904062,46835,,,,,
96920516201,47293,,,,,
96941857482,46841,,,,,
96961968859,42195,,,,,
96966157577,46904,,,,,
96968838728,50025,,,,,
97055053394,46056,,,,,
97071282108,47138,,,,,
97104194625,48359,,,,,
97134611374,33876,,,,,
97227354883,46945,,,,,
97265931659,24637,,,,,
97287444632,30440,,,,,
97304787720,48067,,,,,
97372898543,46673,,,,,
97510532534,48647,,,,,
97551222485,46750,,,,,
97586950610,48311,,,,,
97606633068,45233,,,,,
97619221988,43802,,,,,
97622521749,32116,,,,,
97662247535,50806,,,,,
97669964672,47193,,,,,
97675396950,44944,,,,,
97676547716,67273,,,,,
97806129359,41760,,,,,
97843446646,46838,,,,,
97890643068,47094,,,,,
97928974030,46260,,,,,
97954403445,47390,,,,,
97970175784,43064,,,,,
97972522750,44279,,,,,
97980394323,47255,,,,,
98066124987,46754,,,,,
98082834722,44714,,,,,
98118626036,46963,,,,,
98171512221,29904,,,,,
98237293349,46929,,,,,
98281541546,20849,,,,,
98301891966,26541,,,,,
98317720235,47071,,,,,
98381955217,47280,,,,,
98516805837,50016,,,,,
98563983965,44028,,,,,
98600085512,46980,,,,,
98618567418,42432,,,,,
98629106306,42504,,,,,
98635644384,28156,,,,,
98672803060,48142,,,,,
98677088774,44850,,,,,
98685913178,46097,,,,,
98688328444,63620,,,,,
98819750137,41832,,,,,
98850468888,47088,,,,,
98899360057,44621,,,,,
98942724850,43396,,,,,
98965599950,45694,,,,,
98977851100,44192,,,,,
98981802136,42322,,,,,
98992198982,47344,,,,,
99077749214,47222,,,,,
99097395983,42203,,,,,
99127823901,46901,,,,,
99183979719,26050,,,,,
99250219108,44307,,,,,
99293782458,19144,,,,,
99324734014,22440,,,,,
99327107573,46726,,,,,
99392540303,45076,,,,,
99520362017,51369,,,,,
99580610270,42413,,,,,
99609301763,46879,,,,,
99631773998,42973,,,,,
99636055907,43354,,,,,
99651274742,24350,,,,,
99680852583,47040,,,,,
99685418071,42194,,,,,
99695577744,46780,,,,,
99701062470,63530,,,,,
99828588789,42469,,,,,
99857643824,44613,,,,,
99912301001,42222,,,,,
99966272452,42673,,,,,
99978628431,42843,,,,,
99986068973,45362,,,,,
99988711250,43209,,,,,
1.00001E+11,46104,,,,,
1.00098E+11,47276,,,,,
1.00107E+11,43099,,,,,
1.00139E+11,44272,,,,,
1.00196E+11,21971,,,,,
1.00264E+11,42312,,,,,
1.00301E+11,19786,,,,,
1.0034E+11,44012,,,,,
1.00341E+11,19385,,,,,
1.00405E+11,42302,,,,,
1.00527E+11,51205,,,,,
1.0059E+11,43284,,,,,
1.00621E+11,44224,,,,,
1.00641E+11,44036,,,,,
1.00642E+11,44592,,,,,
1.00664E+11,20651,,,,,
1.00687E+11,46795,,,,,
1.00692E+11,43052,,,,,
1.00705E+11,47236,,,,,
1.0071E+11,60540,,,,,
1.00836E+11,43568,,,,,
1.00867E+11,42222,,,,,
1.00922E+11,43118,,,,,
1.00975E+11,43515,,,,,
1.00992E+11,42868,,,,,
1.00995E+11,46343,,,,,
1.00997E+11,44406,,,,,
1.01014E+11,43233,,,,,
1.01109E+11,45103,,,,,
1.01118E+11,44260,,,,,
1.01152E+11,42326,,,,,
1.01213E+11,19052,,,,,
1.01274E+11,43206,,,,,
1.01309E+11,20233,,,,,
1.01351E+11,42418,,,,,
1.01355E+11,19559,,,,,
1.01418E+11,43013,,,,,
1.01536E+11,48667,,,,,
1.016E+11,44519,,,,,
1.01625E+11,46975,,,,,
1.01633E+11,42340,,,,,
1.01648E+11,45804,,,,,
1.0165E+11,45210,,,,,
1.01679E+11,19200,,,,,
1.01697E+11,44107,,,,,
1.017E+11,44180,,,,,
1.01714E+11,47246,,,,,
1.01721E+11,56537,,,,,
1.01844E+11,44785,,,,,
1.01872E+11,43113,,,,,
1.0193E+11,44290,,,,,
1.01987E+11,44789,,,,,
1.02001E+11,43797,,,,,
1.02003E+11,45591,,,,,
1.02005E+11,46999,,,,,
1.02027E+11,42731,,,,,
1.02101E+11,21908,,,,,
1.02126E+11,45429,,,,,
1.02134E+11,41948,,,,,
1.02161E+11,43217,,,,,
1.02225E+11,19616,,,,,
1.02283E+11,44406,,,,,
1.02317E+11,20490,,,,,
1.0236E+11,43289,,,,,
1.02364E+11,20022,,,,,
1.02427E+11,44100,,,,,
1.02544E+11,46828,,,,,
1.02608E+11,45719,,,,,
1.02641E+11,43227,,,,,
1.02654E+11,46575,,,,,
1.02658E+11,46266,,,,,
1.02659E+11,43673,,,,,
1.02687E+11,19805,,,,,
1.02705E+11,45349,,,,,
1.02707E+11,42374,,,,,
1.02725E+11,44995,,,,,
1.02731E+11,52573,,,,,
1.02853E+11,45957,,,,,
1.02878E+11,44280,,,,,
1.02939E+11,45460,,,,,
1.02996E+11,45995,,,,,
1.03009E+11,46459,,,,,
1.03009E+11,45022,,,,,
1.03014E+11,45051,,,,,
1.03014E+11,47332,,,,,
1.03036E+11,43577,,,,,
1.03131E+11,19346,,,,,
1.03135E+11,46374,,,,,
1.03156E+11,41788,,,,,
1.0317E+11,44418,,,,,
1.03235E+11,20067,,,,,
1.03293E+11,45599,,,,,
1.03327E+11,20608,,,,,
1.0337E+11,44520,,,,,
1.03371E+11,20411,,,,,
1.03436E+11,45269,,,,,
1.03437E+11,9897,,,,,
1.03551E+11,47104,,,,,
1.03618E+11,46530,,,,,
1.03662E+11,44446,,,,,
1.03662E+11,47122,,,,,
1.03667E+11,46931,,,,,
1.03672E+11,39935,,,,,
1.03698E+11,20272,,,,,
1.0371E+11,46333,,,,,
1.03713E+11,43260,,,,,
1.03738E+11,41869,,,,,
1.0374E+11,49706,,,,,
1.03853E+11,16634,,,,,
1.03861E+11,46872,,,,,
1.03884E+11,45442,,,,,
1.03947E+11,46383,,,,,
1.04006E+11,46695,,,,,
1.04015E+11,47069,,,,,
1.04019E+11,46154,,,,,
1.04023E+11,46728,,,,,
1.04045E+11,44840,,,,,
1.04052E+11,41858,,,,,
1.04145E+11,47022,,,,,
1.04148E+11,15556,,,,,
1.04165E+11,42435,,,,,
1.0418E+11,45611,,,,,
1.04245E+11,20425,,,,,
1.04302E+11,46470,,,,,
1.04337E+11,20810,,,,,
1.04379E+11,45727,,,,,
1.0438E+11,20551,,,,,
1.04445E+11,46300,,,,,
1.04476E+11,6415,,,,,
1.04559E+11,44635,,,,,
1.04627E+11,47101,,,,,
1.04669E+11,47401,,,,,
1.04672E+11,45652,,,,,
1.04678E+11,47300,,,,,
1.04685E+11,36270,,,,,
1.04706E+11,20498,,,,,
1.04715E+11,46989,,,,,
1.04719E+11,44475,,,,,
1.04751E+11,49287,,,,,
1.04752E+11,41801,,,,,
1.04871E+11,47388,,,,,
1.04887E+11,12997,,,,,
1.0489E+11,46378,,,,,
1.04955E+11,47026,,,,,
1.05021E+11,47385,,,,,
1.05025E+11,47209,,,,,
1.05029E+11,46830,,,,,
1.05032E+11,44000,,,,,
1.05055E+11,46028,,,,,
1.05064E+11,41804,,,,,
1.05155E+11,47349,,,,,
1.05162E+11,12083,,,,,
1.05177E+11,43511,,,,,
1.05188E+11,46479,,,,,
1.05253E+11,20556,,,,,
1.05311E+11,47075,,,,,
1.05345E+11,21164,,,,,
1.05388E+11,46531,,,,,
1.05389E+11,20710,,,,,
1.05455E+11,46957,,,,,
1.05487E+11,4015,,,,,
1.05567E+11,42210,,,,,
1.05636E+11,47406,,,,,
1.05676E+11,45835,,,,,
1.05686E+11,46500,,,,,
1.05687E+11,46974,,,,,
1.05705E+11,32319,,,,,
1.05716E+11,20624,,,,,
1.0572E+11,47322,,,,,
1.05726E+11,45661,,,,,
1.05757E+11,50788,,,,,
1.0576E+11,42442,,,,,
1.05882E+11,48155,,,,,
1.05897E+11,47019,,,,,
1.05903E+11,9178,,,,,
1.05965E+11,47353,,,,,
1.06031E+11,46332,,,,,
1.06034E+11,47319,,,,,
1.06039E+11,47250,,,,,
1.06045E+11,41405,,,,,
1.06066E+11,46728,,,,,
1.06074E+11,42448,,,,,
1.06164E+11,46617,,,,,
1.06174E+11,8187,,,,,
1.06186E+11,44713,,,,,
1.06198E+11,47077,,,,,
1.06263E+11,20731,,,,,
1.06321E+11,47390,,,,,
1.06354E+11,21482,,,,,
1.06397E+11,47106,,,,,
1.06398E+11,21009,,,,,
1.06464E+11,47313,,,,,
1.06499E+11,3376,,,,,
1.06574E+11,43108,,,,,
1.06647E+11,46003,,,,,
1.06684E+11,42890,,,,,
1.067E+11,44334,,,,,
1.06708E+11,47085,,,,,
1.0672E+11,28343,,,,,
1.06726E+11,46808,,,,,
1.06729E+11,20822,,,,,
1.0673E+11,46500,,,,,
1.06764E+11,51631,,,,,
1.06769E+11,43517,,,,,
1.06893E+11,47662,,,,,
1.06904E+11,47346,,,,,
1.06916E+11,6030,,,,,
1.06974E+11,46580,,,,,
1.07041E+11,43447,,,,,
1.0705E+11,47189,,,,,
1.07051E+11,45305,,,,,
1.07055E+11,42033,,,,,
1.07074E+11,47217,,,,,
1.07083E+11,43526,,,,,
1.07174E+11,43822,,,,,
1.07189E+11,5440,,,,,
1.07196E+11,45907,,,,,
1.07208E+11,47390,,,,,
1.07275E+11,21042,,,,,
1.07333E+11,46283,,,,,
1.07364E+11,21677,,,,,
1.07407E+11,21291,,,,,
1.07413E+11,47403,,,,,
1.07472E+11,46887,,,,,
1.07508E+11,3135,,,,,
1.07582E+11,44268,,,,,
1.0766E+11,43063,,,,,
1.07697E+11,41562,,,,,
1.07712E+11,41362,,,,,
1.07717E+11,47395,,,,,
1.07734E+11,44086,,,,,
1.07736E+11,24522,,,,,
1.07737E+11,47086,,,,,
1.07747E+11,21186,,,,,
1.07774E+11,49887,,,,,
1.07778E+11,44726,,,,,
1.07905E+11,45101,,,,,
1.07911E+11,46625,,,,,
1.0793E+11,3575,,,,,
1.07985E+11,43789,,,,,
1.08052E+11,41467,,,,,
1.0806E+11,44796,,,,,
1.08064E+11,42778,,,,,
1.08065E+11,42228,,,,,
1.08083E+11,47299,,,,,
1.08093E+11,44750,,,,,
1.0819E+11,41419,,,,,
1.08199E+11,3517,,,,,
1.08204E+11,46825,,,,,
1.0822E+11,46244,,,,,
1.08283E+11,21336,,,,,
1.08344E+11,43369,,,,,
1.08377E+11,21942,,,,,
1.08418E+11,21600,,,,,
1.08421E+11,45984,,,,,
1.08482E+11,44205,,,,,
1.0852E+11,2932,,,,,
1.08588E+11,45436,,,,,
1.08672E+11,41525,,,,,
1.08704E+11,42208,,,,,
1.08723E+11,41981,,,,,
1.08728E+11,46138,,,,,
1.08743E+11,47393,,,,,
1.08745E+11,41388,,,,,
1.08752E+11,20763,,,,,
1.08758E+11,21509,,,,,
1.08784E+11,47095,,,,,
1.08788E+11,45916,,,,,
1.08919E+11,43836,,,,,
1.0892E+11,41089,,,,,
1.08943E+11,3319,,,,,
1.08997E+11,41425,,,,,
1.09059E+11,42099,,,,,
1.09073E+11,43880,,,,,
1.09074E+11,41652,,,,,
1.09078E+11,41720,,,,,
1.09095E+11,45233,,,,,
1.09102E+11,45925,,,,,
1.09201E+11,42053,,,,,
1.09211E+11,3251,,,,,
1.09214E+11,47372,,,,,
1.09231E+11,43338,,,,,
1.09294E+11,21621,,,,,
1.09358E+11,41474,,,,,
1.09388E+11,22321,,,,,
1.09428E+11,21771,,,,,
1.09433E+11,43034,,,,,
1.09496E+11,41372,,,,,
1.09531E+11,2538,,,,,
1.09592E+11,46374,,,,,
1.09683E+11,42166,,,,,
1.09711E+11,43138,,,,,
1.09732E+11,42651,,,,,
1.09751E+11,43179,,,,,
1.09752E+11,46180,,,,,
1.09753E+11,42014,,,,,
1.09768E+11,19171,,,,,
1.09769E+11,21696,,,,,
1.09794E+11,47371,,,,,
1.09798E+11,46835,,,,,
1.09933E+11,37758,,,,,
1.09938E+11,41423,,,,,
1.09955E+11,3113,,,,,
1.10008E+11,42058,,,,,
1.10067E+11,42942,,,,,
1.10083E+11,45109,,,,,
1.10087E+11,42378,,,,,
1.10089E+11,41870,,,,,
1.10109E+11,42132,,,,,
1.10111E+11,46846,,,,,
1.10211E+11,42837,,,,,
1.10218E+11,3080,,,,,
1.10224E+11,48096,,,,,
1.10245E+11,41480,,,,,
1.10305E+11,21790,,,,,
1.10369E+11,42114,,,,,
1.10398E+11,22650,,,,,
1.10437E+11,22141,,,,,
1.10447E+11,41532,,,,,
1.10506E+11,41999,,,,,
1.10542E+11,2267,,,,,
1.10599E+11,47017,,,,,
1.107E+11,43085,,,,,
1.10716E+11,44255,,,,,
1.10741E+11,43765,,,,,
1.10759E+11,42724,,,,,
1.10759E+11,43262,,,,,
1.10763E+11,41511,,,,,
1.10777E+11,19794,,,,,
1.1078E+11,21984,,,,,
1.10802E+11,45960,,,,,
1.10807E+11,47376,,,,,
1.10945E+11,33779,,,,,
1.10945E+11,42046,,,,,
1.10968E+11,2859,,,,,
1.11019E+11,42834,,,,,
1.11076E+11,44055,,,,,
1.11092E+11,46283,,,,,
1.11098E+11,42508,,,,,
1.11108E+11,43395,,,,,
