"1385208459605","100"
"1385208549083","126"
"1385208483599","70"
"1385208535025","118"
"1385208481335","40"
"1385208453470","70"
"1385208535020","0"
"1385208683713","150"
"1385208784540","150"
"1385208453473","109"
"1385208553678","210"
"1385208535028","100"
"1385208149277","801"
"1385208476716","60"
"1385208529093","60"
"1385208784539","110"
"1385208156529","60"
"1385208154735","70"
"1385208724394","20"
"1385208599937","120"
"1385208628397","70"
"1385208598407","150"
"1385208389578","60"
"1385208711616","140"
"1385208164249","170"
"1385208717550","110"
"1385208301735","80"
"1385208625243","0"
"1385208711611","70"
"1385208625247","110"
"1385208797151","110"
"1385208164240","80"
"1385208158780","130"
"1385208549070","60"
"1385208421060","60"
"1385208668641","60"
"1385208724382","80"
"1385208668644","60"
"1385208476702","40"
"1385208154751","60"
"1385208789346","80"
"1385208187643","120"
"1385208667516","159"
"1385208421068","60"
"1385208553689","50"
"1385208476707","110"
"1385208304915","150"
"1385208187653","110"
"1385208624128","130"
"1385208877144","170"
"1385208599924","60"
"1385208156516","100"
"1385208243628","91"
"1385208588903","0"
"1385208717562","150"
"1385208709091","70"
"1385208202368","50"
"1385208430776","90"
"1385208535040","82"
"1385208430791","80"
"1385208692460","80"
"1385208480224","50"
"1385208587395","0"
"1385208905897","120"
"1385208208834","70"
"1385208583104","105"
"1385208389552","70"
"1385208154713","70"
"1385208882748","100"
"1385208602588","113"
"1385208549069","90"
"1385208495114","50"
"1385208486237","40"
"1385208486238","40"
"1385208438121","70"
"1385208237208","90"
"1385208481368","120"
"1385208237202","140"
"1385208583124","70"
"1385208521268","90"
"1385208243651","140"
"1385208683708","60"
"1385208158762","140"
"1385208797135","140"
"1385208422139","60"
"1385208522315","125"
"1385208158761","80"
"1385208598424","120"
"1385208880615","80"
"1385208877123","101"
"1385208598417","60"
"1385208602574","90"
"1385208692444","90"
"1385208839153","160"
"1385208660615","89"
"1385208880619","80"
"1385208660611","92"
"1385208549059","80"
"1385208885792","100"
"1385208287033","0"
"1385208555779","60"
"1385208158754","70"
"1385208468771","60"
"1385208438137","120"
"1385208459645","70"
"1385208410592","90"
"1385208487741","97"
"1385208731089","30"
"1385208877115","90"
"1385208549049","60"
"1385208307927","200"
"1385208495176","60"
"1385208610044","70"
"1385208204611","60"
"1385208610042","142"
"1385208716060","70"
"1385208486295","110"
"1385208280118","120"
"1385208417986","160"
"1385208806801","80"
"1385208475199","50"
"1385208501000","60"
"1385208287021","60"
"1385208628363","0"
"1385208515356","120"
"1385208790039","120"
"1385208388409","70"
"1385208789306","122"
"1385208515355","120"
"1385208515358","60"
"1385208468789","0"
"1385208587387","60"
"1385208307907","60"
"1385208192368","60"
"1385208430739","50"
"1385208481397","0"
"1385208430737","0"
"1385208839131","80"
"1385208287017","70"
"1385208602554","110"
"1385208505802","120"
"1385208672717","180"
"1385208882790","9"
"1385208906900","200"
"1385208822703","89"
"1385208459620","50"
"1385208287053","120"
"1385208812772","120"
"1385208410570","100"
"1385208882798","90"
"1385208717576","80"
"1385208149212","0"
"1385208192332","60"
"1385208194478","40"
"1385208668692","70"
"1385208555792","60"
