tt,tt,tt,,,,,,,,,,,,
c6821260-4baf-11e3-a043-613ae32c01f5,7.27508E+11,STARTED,hazel,,,,,,,,,,,
c4af4e30-4baf-11e3-942e-6b86c64f3590,7.31008E+11,STARTED,hazel,,,,,,,,,,,
c5683df0-4baf-11e3-96ca-fd7ac54a98c5,7.34794E+11,STARTED,hazel,,,,,,,,,,,
c567c8c0-4baf-11e3-96ca-fd7ac54a98c5,7.354E+11,STARTED,hazel,,,,,,,,,,,
c42f48c0-4baf-11e3-acd1-7f2fcf648974,7.38932E+11,STARTED,hazel,,,,,,,,,,,
c42f21b0-4baf-11e3-acd1-7f2fcf648974,7.40754E+11,STARTED,hazel,,,,,,,,,,,
c4135c50-4baf-11e3-b293-9d6ab4aaa354,7.41142E+11,STARTED,hazel,,,,,,,,,,,
c4133540-4baf-11e3-b293-9d6ab4aaa354,7.46852E+11,STARTED,hazel,,,,,,,,,,,
c48dbc70-4baf-11e3-ba65-b5186684b153,7.47076E+11,STARTED,hazel,,,,,,,,,,,
c43192b0-4baf-11e3-8407-8700990426e3,7.48497E+11,STARTED,hazel,,,,,,,,,,,
c4899dc0-4baf-11e3-ad20-9df4beaace7b,7.49231E+11,STARTED,hazel,,,,,,,,,,,
c4316ba0-4baf-11e3-8407-8700990426e3,7.49517E+11,STARTED,hazel,,,,,,,,,,,
c4890180-4baf-11e3-ad20-9df4beaace7b,7.5035E+11,STARTED,hazel,,,,,,,,,,,
c3ed36b0-4baf-11e3-a60d-1b9a5af152cf,7.54039E+11,STARTED,hazel,,,,,,,,,,,
c3ed84d0-4baf-11e3-a60d-1b9a5af152cf,7.54201E+11,STARTED,hazel,,,,,,,,,,,
c5205f80-4baf-11e3-9180-c7b3929e2133,7.54226E+11,STARTED,hazel,,,,,,,,,,,
c48de380-4baf-11e3-ba65-b5186684b153,7.54548E+11,STARTED,hazel,,,,,,,,,,,
c5f7fad0-4baf-11e3-a7b2-81b879e9472f,7.54675E+11,STARTED,hazel,,,,,,,,,,,
c3d9fcd0-4baf-11e3-a447-83d69c815a58,7.55563E+11,STARTED,hazel,,,,,,,,,,,
c5203870-4baf-11e3-9180-c7b3929e2133,7.56772E+11,STARTED,hazel,,,,,,,,,,,
c3fca000-4baf-11e3-b250-410511522743,7.57723E+11,STARTED,hazel,,,,,,,,,,,
c3fcc710-4baf-11e3-b250-410511522743,7.57852E+11,STARTED,hazel,,,,,,,,,,,
c4cf0b30-4baf-11e3-8bb5-2373c2110ae5,7.57947E+11,STARTED,hazel,,,,,,,,,,,
c5dafcf0-4baf-11e3-ba37-610024d04237,7.59611E+11,STARTED,hazel,,,,,,,,,,,
c3d9d5c0-4baf-11e3-a447-83d69c815a58,7.59857E+11,STARTED,hazel,,,,,,,,,,,
c5db9930-4baf-11e3-ba37-610024d04237,7.60475E+11,STARTED,hazel,,,,,,,,,,,
c4cfa770-4baf-11e3-8bb5-2373c2110ae5,7.62069E+11,STARTED,hazel,,,,,,,,,,,
c54d8a00-4baf-11e3-9acc-cdc30233727f,7.62269E+11,STARTED,hazel,,,,,,,,,,,
c623ecd0-4baf-11e3-a6ba-fd779f83c8db,7.63043E+11,STARTED,hazel,,,,,,,,,,,
c624b020-4baf-11e3-a6ba-fd779f83c8db,7.64738E+11,STARTED,hazel,,,,,,,,,,,
c59875b0-4baf-11e3-802c-d7321a0f9ae5,7.95252E+11,STARTED,hazel,,,,,,,,,,,
c5993900-4baf-11e3-802c-d7321a0f9ae5,7.98542E+11,STARTED,hazel,,,,,,,,,,,
c5f7d3c0-4baf-11e3-a7b2-81b879e9472f,8.06223E+11,STARTED,hazel,,,,,,,,,,,
c61e95a0-4baf-11e3-823d-0b4560f78a8c,8.17647E+11,STARTED,hazel,,,,,,,,,,,
c61e6e90-4baf-11e3-823d-0b4560f78a8c,8.18407E+11,STARTED,hazel,,,,,,,,,,,
c6b29840-4baf-11e3-b6ab-dd56389a80be,8.21656E+11,STARTED,hazel,,,,,,,,,,,
c6b2e660-4baf-11e3-b6ab-dd56389a80be,8.22237E+11,STARTED,hazel,,,,,,,,,,,
c6ef5320-4baf-11e3-9655-8557a0a1bffc,8.23518E+11,STARTED,hazel,,,,,,,,,,,
c6efa140-4baf-11e3-9655-8557a0a1bffc,8.24092E+11,STARTED,hazel,,,,,,,,,,,
c7c19740-4baf-11e3-8f78-1dd7d444e8a4,8.2488E+11,STARTED,hazel,,,,,,,,,,,
c7c14920-4baf-11e3-8f78-1dd7d444e8a4,8.26884E+11,STARTED,hazel,,,,,,,,,,,
c6f630f0-4baf-11e3-89f2-d94dc40eb18e,8.28293E+11,STARTED,hazel,,,,,,,,,,,
c6f6a620-4baf-11e3-89f2-d94dc40eb18e,8.30224E+11,STARTED,hazel,,,,,,,,,,,
c7601650-4baf-11e3-8008-dd34e9d8db80,8.34311E+11,STARTED,hazel,,,,,,,,,,,
c7603d60-4baf-11e3-8008-dd34e9d8db80,8.37259E+11,STARTED,hazel,,,,,,,,,,,
c2b13440-4baf-11e3-8f75-33016d1eedb3,8.43136E+11,FINISHED,hazel,,,,,,,,,,,
c2b0bf10-4baf-11e3-8f75-33016d1eedb3,8.4326E+11,FINISHED,hazel,,,,,,,,,,,
c6d45110-4baf-11e3-95c7-d347b99be787,8.54837E+11,STARTED,hazel,,,,,,,,,,,
c6d4c640-4baf-11e3-95c7-d347b99be787,8.58326E+11,STARTED,hazel,,,,,,,,,,,
c72f6960-4baf-11e3-9fed-a9bfc0403586,8.61462E+11,STARTED,hazel,,,,,,,,,,,
c72e7f00-4baf-11e3-9fed-a9bfc0403586,8.6249E+11,STARTED,hazel,,,,,,,,,,,
c74ba3f0-4baf-11e3-a43d-af3791a8a2bb,8.64017E+11,STARTED,hazel,,,,,,,,,,,
c74bcb00-4baf-11e3-a43d-af3791a8a2bb,8.64149E+11,STARTED,hazel,,,,,,,,,,,
c34f4900-4baf-11e3-be2c-93a21c683a28,8.72552E+11,FINISHED,hazel,,,,,,,,,,,
c34e85b0-4baf-11e3-be2c-93a21c683a28,8.72954E+11,FINISHED,hazel,,,,,,,,,,,
c7d2ae40-4baf-11e3-b8fa-a14f8ddd599c,8.82443E+11,STARTED,hazel,,,,,,,,,,,
c7d23910-4baf-11e3-b8fa-a14f8ddd599c,8.84728E+11,STARTED,hazel,,,,,,,,,,,
c9df6e30-4baf-11e3-9477-65e9de5c1762,8.92532E+11,STARTED,hazel,,,,,,,,,,,
c9df4720-4baf-11e3-9477-65e9de5c1762,8.92596E+11,STARTED,hazel,,,,,,,,,,,
c728d9b0-4baf-11e3-9b0c-a55f3a115154,8.9311E+11,STARTED,hazel,,,,,,,,,,,
c7288b90-4baf-11e3-9b0c-a55f3a115154,8.94296E+11,STARTED,hazel,,,,,,,,,,,
ca3a8680-4baf-11e3-bc1e-ed2cce8007ea,8.95254E+11,STARTED,hazel,,,,,,,,,,,
ca3a5f70-4baf-11e3-bc1e-ed2cce8007ea,8.97491E+11,STARTED,hazel,,,,,,,,,,,
c8410070-4baf-11e3-b4db-97ab43feb74a,8.97788E+11,STARTED,hazel,,,,,,,,,,,
c8408b40-4baf-11e3-b4db-97ab43feb74a,8.99269E+11,STARTED,hazel,,,,,,,,,,,
cb726a40-4baf-11e3-b056-67e1e75f9460,9.0004E+11,STARTED,hazel,,,,,,,,,,,
cb721c20-4baf-11e3-b056-67e1e75f9460,9.00865E+11,STARTED,hazel,,,,,,,,,,,
c87f9010-4baf-11e3-9f26-514f89bd6310,9.06654E+11,STARTED,hazel,,,,,,,,,,,
c8800540-4baf-11e3-9f26-514f89bd6310,9.06766E+11,STARTED,hazel,,,,,,,,,,,
c9c75250-4baf-11e3-9393-19367d3f9226,9.07613E+11,STARTED,hazel,,,,,,,,,,,
c9c77960-4baf-11e3-9393-19367d3f9226,9.08162E+11,STARTED,hazel,,,,,,,,,,,
ca84aee0-4baf-11e3-9c0b-5bedaf12b45f,9.09078E+11,STARTED,hazel,,,,,,,,,,,
cba62470-4baf-11e3-92d4-1f38acf435b0,9.0952E+11,STARTED,hazel,,,,,,,,,,,
cba64b80-4baf-11e3-92d4-1f38acf435b0,9.10102E+11,STARTED,hazel,,,,,,,,,,,
ca84d5f0-4baf-11e3-9c0b-5bedaf12b45f,9.10225E+11,STARTED,hazel,,,,,,,,,,,
c5574e00-4baf-11e3-be4e-7b36a72a3589,9.13008E+11,FINISHED,hazel,,,,,,,,,,,
c557ea40-4baf-11e3-be4e-7b36a72a3589,9.14272E+11,FINISHED,hazel,,,,,,,,,,,
c3ad2070-4baf-11e3-965f-f7145f6c53d4,9.16831E+11,FINISHED,hazel,,,,,,,,,,,
ca62a7f0-4baf-11e3-8106-ff81b34179ea,9.17872E+11,STARTED,hazel,,,,,,,,,,,
ca6280e0-4baf-11e3-8106-ff81b34179ea,9.18067E+11,STARTED,hazel,,,,,,,,,,,
c52fefe0-4baf-11e3-b3a9-87695ae1ae4e,9.21417E+11,FINISHED,hazel,,,,,,,,,,,
c53016f0-4baf-11e3-b3a9-87695ae1ae4e,9.21795E+11,FINISHED,hazel,,,,,,,,,,,
c3f4fee0-4baf-11e3-b592-8f23a56d5a9e,9.2209E+11,FINISHED,hazel,,,,,,,,,,,
c3ac8430-4baf-11e3-965f-f7145f6c53d4,9.23022E+11,FINISHED,hazel,,,,,,,,,,,
d392a550-4baf-11e3-9658-9b6f15690fe2,9.25521E+11,STARTED,hazel,,,,,,,,,,,
c3f4d7d0-4baf-11e3-b592-8f23a56d5a9e,9.25966E+11,FINISHED,hazel,,,,,,,,,,,
c4aeb1f0-4baf-11e3-942e-6b86c64f3590,9.26299E+11,FINISHED,hazel,,,,,,,,,,,
c99e4680-4baf-11e3-8984-7d23960c4deb,9.27046E+11,STARTED,hazel,,,,,,,,,,,
c99e6d90-4baf-11e3-8984-7d23960c4deb,9.27269E+11,STARTED,hazel,,,,,,,,,,,
d393ddd0-4baf-11e3-9658-9b6f15690fe2,9.28082E+11,STARTED,hazel,,,,,,,,,,,
d4efeb60-4baf-11e3-b577-9302546b01c2,9.29714E+11,STARTED,hazel,,,,,,,,,,,
d4f03980-4baf-11e3-b577-9302546b01c2,9.29946E+11,STARTED,hazel,,,,,,,,,,,
cb88ff80-4baf-11e3-b573-63bc8fb73e18,9.30201E+11,STARTED,hazel,,,,,,,,,,,
cb899bc0-4baf-11e3-b573-63bc8fb73e18,9.33238E+11,STARTED,hazel,,,,,,,,,,,
d7b3ed60-4baf-11e3-9f4a-29b513715878,9.33586E+11,STARTED,hazel,,,,,,,,,,,
cc5fb070-4baf-11e3-aac9-f163a782cf50,9.33604E+11,STARTED,hazel,,,,,,,,,,,
cc5fd780-4baf-11e3-aac9-f163a782cf50,9.34107E+11,STARTED,hazel,,,,,,,,,,,
c537b810-4baf-11e3-965d-f97b1b44af0f,9.34512E+11,FINISHED,hazel,,,,,,,,,,,
d7b4b0b0-4baf-11e3-9f4a-29b513715878,9.35611E+11,STARTED,hazel,,,,,,,,,,,
ce4c6540-4baf-11e3-a44d-d1c69b96d01c,9.36128E+11,STARTED,hazel,,,,,,,,,,,
c54dd820-4baf-11e3-9acc-cdc30233727f,9.36753E+11,FINISHED,hazel,,,,,,,,,,,
cd499b40-4baf-11e3-8757-1d6f93c75d1e,9.37001E+11,STARTED,hazel,,,,,,,,,,,
ce4c8c50-4baf-11e3-a44d-d1c69b96d01c,9.37411E+11,STARTED,hazel,,,,,,,,,,,
cd497430-4baf-11e3-8757-1d6f93c75d1e,9.37467E+11,STARTED,hazel,,,,,,,,,,,
cd5d7160-4baf-11e3-a1de-0993cf7e5637,9.38879E+11,STARTED,hazel,,,1024000,430,2381.395349,,,,,,
c8895410-4baf-11e3-8475-b7701dade961,9.38898E+11,STARTED,hazel,,,,,,,,,,,
cd5d4a50-4baf-11e3-a1de-0993cf7e5637,9.39016E+11,STARTED,hazel,,,8.40E+11,1.27E+12,4.30E+11,,,,,,
c889f050-4baf-11e3-8475-b7701dade961,9.39252E+11,STARTED,hazel,,,9.39565E+11,,,,,,,,
c8c2daa0-4baf-11e3-8f29-794c96880e80,9.39438E+11,STARTED,hazel,,,,,,,,,,,
c5371bd0-4baf-11e3-965d-f97b1b44af0f,9.39565E+11,FINISHED,hazel,,,,,,,,,,,
cd795dd0-4baf-11e3-85d1-01eeacfd20a9,9.4006E+11,STARTED,hazel,,,,,,,,,,,
cd79abf0-4baf-11e3-85d1-01eeacfd20a9,9.40159E+11,STARTED,hazel,,,,,,,,,,,
c8c328c0-4baf-11e3-8f29-794c96880e80,9.40186E+11,STARTED,hazel,,,,,,,,,,,
cfa95d30-4baf-11e3-9849-f1fcb2a127a9,9.43098E+11,STARTED,hazel,,,,,,,,,,,
cfa90f10-4baf-11e3-9849-f1fcb2a127a9,9.43206E+11,STARTED,hazel,,,,,,,,,,,
d1c97e10-4baf-11e3-acfd-131bd37ba44e,9.43498E+11,STARTED,hazel,,,,,,,,,,,
d1c9cc30-4baf-11e3-acfd-131bd37ba44e,9.43955E+11,STARTED,hazel,,,,,,,,,,,
cf4c4910-4baf-11e3-b880-ab712eeb95c3,9.44029E+11,STARTED,hazel,,,,,,,,,,,
cf4c7020-4baf-11e3-b880-ab712eeb95c3,9.44844E+11,STARTED,hazel,,,,,,,,,,,
d1c02f40-4baf-11e3-b53c-e9bf3561026f,9.45238E+11,STARTED,hazel,,,,,,,,,,,
d1c07d60-4baf-11e3-b53c-e9bf3561026f,9.45314E+11,STARTED,hazel,,,,,,,,,,,
cba931b0-4baf-11e3-a748-b7b7eff08995,9.49503E+11,STARTED,hazel,,,,,,,,,,,
cb109b30-4baf-11e3-aaab-d3e09d3f44f1,9.50441E+11,STARTED,hazel,,,,,,,,,,,
cb10c240-4baf-11e3-aaab-d3e09d3f44f1,9.51261E+11,STARTED,hazel,,,,,,,,,,,
cb00e3c0-4baf-11e3-9272-15e8ae344159,9.51274E+11,STARTED,hazel,,,,,,,,,,,
cb00bcb0-4baf-11e3-9272-15e8ae344159,9.51435E+11,STARTED,hazel,,,,,,,,,,,
cba90aa0-4baf-11e3-a748-b7b7eff08995,9.56588E+11,STARTED,hazel,,,,,,,,,,,
c6821260-4baf-11e3-a043-613ae32c01f5,9.675E+11,FINISHED,hazel,,,,,,,,,,,
c682d5b0-4baf-11e3-a043-613ae32c01f5,9.70562E+11,FINISHED,hazel,,,,,,,,,,,
c4af4e30-4baf-11e3-942e-6b86c64f3590,9.774E+11,FINISHED,hazel,,,,,,,,,,,
c5683df0-4baf-11e3-96ca-fd7ac54a98c5,9.80546E+11,FINISHED,hazel,,,,,,,,,,,
c567c8c0-4baf-11e3-96ca-fd7ac54a98c5,9.81724E+11,FINISHED,hazel,,,,,,,,,,,
c42f48c0-4baf-11e3-acd1-7f2fcf648974,9.96594E+11,FINISHED,hazel,,,,,,,,,,,
c42f21b0-4baf-11e3-acd1-7f2fcf648974,1.00744E+12,FINISHED,hazel,,,,,,,,,,,
c4135c50-4baf-11e3-b293-9d6ab4aaa354,1.01694E+12,FINISHED,hazel,,,,,,,,,,,
c4133540-4baf-11e3-b293-9d6ab4aaa354,1.03888E+12,FINISHED,hazel,,,,,,,,,,,
c4899dc0-4baf-11e3-ad20-9df4beaace7b,1.05902E+12,FINISHED,hazel,,,,,,,,,,,
c4890180-4baf-11e3-ad20-9df4beaace7b,1.06085E+12,FINISHED,hazel,,,,,,,,,,,
c43192b0-4baf-11e3-8407-8700990426e3,1.06121E+12,FINISHED,hazel,,,,,,,,,,,
c48dbc70-4baf-11e3-ba65-b5186684b153,1.06197E+12,FINISHED,hazel,,,,,,,,,,,
c4316ba0-4baf-11e3-8407-8700990426e3,1.07807E+12,FINISHED,hazel,,,,,,,,,,,
c3ed84d0-4baf-11e3-a60d-1b9a5af152cf,1.08316E+12,FINISHED,hazel,,,,,,,,,,,
c3ed36b0-4baf-11e3-a60d-1b9a5af152cf,1.08325E+12,FINISHED,hazel,,,,,,,,,,,
c3d9fcd0-4baf-11e3-a447-83d69c815a58,1.08593E+12,FINISHED,hazel,,,,,,,,,,,
c5f7fad0-4baf-11e3-a7b2-81b879e9472f,1.09174E+12,FINISHED,hazel,,,,,,,,,,,
c3fcc710-4baf-11e3-b250-410511522743,1.09318E+12,FINISHED,hazel,,,,,,,,,,,
c3fca000-4baf-11e3-b250-410511522743,1.09331E+12,FINISHED,hazel,,,,,,,,,,,
c5205f80-4baf-11e3-9180-c7b3929e2133,1.09698E+12,FINISHED,hazel,,,,,,,,,,,
c48de380-4baf-11e3-ba65-b5186684b153,1.1025E+12,FINISHED,hazel,,,,,,,,,,,
c3d9d5c0-4baf-11e3-a447-83d69c815a58,1.10371E+12,FINISHED,hazel,,,,,,,,,,,
c4cf0b30-4baf-11e3-8bb5-2373c2110ae5,1.10538E+12,FINISHED,hazel,,,,,,,,,,,
c5203870-4baf-11e3-9180-c7b3929e2133,1.10744E+12,FINISHED,hazel,,,,,,,,,,,
c5dafcf0-4baf-11e3-ba37-610024d04237,1.11344E+12,FINISHED,hazel,,,,,,,,,,,
c5db9930-4baf-11e3-ba37-610024d04237,1.1164E+12,FINISHED,hazel,,,,,,,,,,,
c4cfa770-4baf-11e3-8bb5-2373c2110ae5,1.12255E+12,FINISHED,hazel,,,,,,,,,,,
c54d8a00-4baf-11e3-9acc-cdc30233727f,1.12712E+12,FINISHED,hazel,,,,,,,,,,,
c623ecd0-4baf-11e3-a6ba-fd779f83c8db,1.16404E+12,FINISHED,hazel,,,,,,,,,,,
c624b020-4baf-11e3-a6ba-fd779f83c8db,1.16689E+12,FINISHED,hazel,,,,,,,,,,,
c59875b0-4baf-11e3-802c-d7321a0f9ae5,1.23168E+12,FINISHED,hazel,,,,,,,,,,,
c5993900-4baf-11e3-802c-d7321a0f9ae5,1.23434E+12,FINISHED,hazel,,,,,,,,,,,
c5f7d3c0-4baf-11e3-a7b2-81b879e9472f,1.23848E+12,FINISHED,hazel,,,,,,,,,,,
c6b29840-4baf-11e3-b6ab-dd56389a80be,1.24476E+12,FINISHED,hazel,,,,,,,,,,,
c6efa140-4baf-11e3-9655-8557a0a1bffc,1.24537E+12,FINISHED,hazel,,,,,,,,,,,
c6b2e660-4baf-11e3-b6ab-dd56389a80be,1.24552E+12,FINISHED,hazel,,,,,,,,,,,
c6ef5320-4baf-11e3-9655-8557a0a1bffc,1.2457E+12,FINISHED,hazel,,,,,,,,,,,
c61e95a0-4baf-11e3-823d-0b4560f78a8c,1.24606E+12,FINISHED,hazel,,,,,,,,,,,
c61e6e90-4baf-11e3-823d-0b4560f78a8c,1.24643E+12,FINISHED,hazel,,,,,,,,,,,
c7c19740-4baf-11e3-8f78-1dd7d444e8a4,1.24786E+12,FINISHED,hazel,,,,,,,,,,,
c7c14920-4baf-11e3-8f78-1dd7d444e8a4,1.24894E+12,FINISHED,hazel,,,,,,,,,,,
c6f630f0-4baf-11e3-89f2-d94dc40eb18e,1.24912E+12,FINISHED,hazel,,,,,,,,,,,
c6f6a620-4baf-11e3-89f2-d94dc40eb18e,1.25133E+12,FINISHED,hazel,,,,,,,,,,,
c7601650-4baf-11e3-8008-dd34e9d8db80,1.25469E+12,FINISHED,hazel,,,,,,,,,,,
c7603d60-4baf-11e3-8008-dd34e9d8db80,1.25882E+12,FINISHED,hazel,,,,,,,,,,,
c6d45110-4baf-11e3-95c7-d347b99be787,1.29529E+12,FINISHED,hazel,,,,,,,,,,,
c6d4c640-4baf-11e3-95c7-d347b99be787,1.30605E+12,FINISHED,hazel,,,,,,,,,,,
c72f6960-4baf-11e3-9fed-a9bfc0403586,1.31053E+12,FINISHED,hazel,,,,,,,,,,,
c72e7f00-4baf-11e3-9fed-a9bfc0403586,1.31488E+12,FINISHED,hazel,,,,,,,,,,,
c74ba3f0-4baf-11e3-a43d-af3791a8a2bb,1.3228E+12,FINISHED,hazel,,,,,,,,,,,
c74bcb00-4baf-11e3-a43d-af3791a8a2bb,1.32478E+12,FINISHED,hazel,,,,,,,,,,,
c7d2ae40-4baf-11e3-b8fa-a14f8ddd599c,1.34925E+12,FINISHED,hazel,,,,,,,,,,,
c7d23910-4baf-11e3-b8fa-a14f8ddd599c,1.35074E+12,FINISHED,hazel,,,,,,,,,,,
c728d9b0-4baf-11e3-9b0c-a55f3a115154,1.35913E+12,FINISHED,hazel,,,,,,,,,,,
c9df6e30-4baf-11e3-9477-65e9de5c1762,1.36038E+12,FINISHED,hazel,,,,,,,,,,,
c9df4720-4baf-11e3-9477-65e9de5c1762,1.36174E+12,FINISHED,hazel,,,,,,,,,,,
c7288b90-4baf-11e3-9b0c-a55f3a115154,1.36216E+12,FINISHED,hazel,,,,,,,,,,,
ca3a8680-4baf-11e3-bc1e-ed2cce8007ea,1.3661E+12,FINISHED,hazel,,,,,,,,,,,
ca3a5f70-4baf-11e3-bc1e-ed2cce8007ea,1.36764E+12,FINISHED,hazel,,,,,,,,,,,
c8410070-4baf-11e3-b4db-97ab43feb74a,1.36764E+12,FINISHED,hazel,,,,,,,,,,,
c8408b40-4baf-11e3-b4db-97ab43feb74a,1.37324E+12,FINISHED,hazel,,,,,,,,,,,
c87f9010-4baf-11e3-9f26-514f89bd6310,1.37761E+12,FINISHED,hazel,,,,,,,,,,,
c8800540-4baf-11e3-9f26-514f89bd6310,1.37828E+12,FINISHED,hazel,,,,,,,,,,,
cb726a40-4baf-11e3-b056-67e1e75f9460,1.38904E+12,FINISHED,hazel,,,,,,,,,,,
c9c75250-4baf-11e3-9393-19367d3f9226,1.39581E+12,FINISHED,hazel,,,,,,,,,,,
cb721c20-4baf-11e3-b056-67e1e75f9460,1.39638E+12,FINISHED,hazel,,,,,,,,,,,
c9c77960-4baf-11e3-9393-19367d3f9226,1.39669E+12,FINISHED,hazel,,,,,,,,,,,
ca84aee0-4baf-11e3-9c0b-5bedaf12b45f,1.39728E+12,FINISHED,hazel,,,,,,,,,,,
ca84d5f0-4baf-11e3-9c0b-5bedaf12b45f,1.39916E+12,FINISHED,hazel,,,,,,,,,,,
cba62470-4baf-11e3-92d4-1f38acf435b0,1.40387E+12,FINISHED,hazel,,,,,,,,,,,
cba64b80-4baf-11e3-92d4-1f38acf435b0,1.40867E+12,FINISHED,hazel,,,,,,,,,,,
ca62a7f0-4baf-11e3-8106-ff81b34179ea,1.41279E+12,FINISHED,hazel,,,,,,,,,,,
ca6280e0-4baf-11e3-8106-ff81b34179ea,1.41491E+12,FINISHED,hazel,,,,,,,,,,,
c99e4680-4baf-11e3-8984-7d23960c4deb,1.48989E+12,FINISHED,hazel,,,,,,,,,,,
c99e6d90-4baf-11e3-8984-7d23960c4deb,1.4901E+12,FINISHED,hazel,,,,,,,,,,,
c8c2daa0-4baf-11e3-8f29-794c96880e80,1.49659E+12,FINISHED,hazel,,,,,,,,,,,
cb88ff80-4baf-11e3-b573-63bc8fb73e18,1.50063E+12,FINISHED,hazel,,,,,,,,,,,
c8c328c0-4baf-11e3-8f29-794c96880e80,1.50166E+12,FINISHED,hazel,,,,,,,,,,,
c8895410-4baf-11e3-8475-b7701dade961,1.50943E+12,FINISHED,hazel,,,,,,,,,,,
c889f050-4baf-11e3-8475-b7701dade961,1.51179E+12,FINISHED,hazel,,,,,,,,,,,
cb899bc0-4baf-11e3-b573-63bc8fb73e18,1.51875E+12,FINISHED,hazel,,,,,,,,,,,
cd499b40-4baf-11e3-8757-1d6f93c75d1e,1.53215E+12,FINISHED,hazel,,,,,,,,,,,
cc5fb070-4baf-11e3-aac9-f163a782cf50,1.53428E+12,FINISHED,hazel,,,,,,,,,,,
cd497430-4baf-11e3-8757-1d6f93c75d1e,1.53497E+12,FINISHED,hazel,,,,,,,,,,,
cc5fd780-4baf-11e3-aac9-f163a782cf50,1.53524E+12,FINISHED,hazel,,,,,,,,,,,
ce4c6540-4baf-11e3-a44d-d1c69b96d01c,1.53779E+12,FINISHED,hazel,,,,,,,,,,,
cd5d4a50-4baf-11e3-a1de-0993cf7e5637,1.53919E+12,FINISHED,hazel,,,,,,,,,,,
cd5d7160-4baf-11e3-a1de-0993cf7e5637,1.53923E+12,FINISHED,hazel,,,,,,,,,,,
ce4c8c50-4baf-11e3-a44d-d1c69b96d01c,1.54733E+12,FINISHED,hazel,,,,,,,,,,,
cba931b0-4baf-11e3-a748-b7b7eff08995,1.54982E+12,FINISHED,hazel,,,,,,,,,,,
d392a550-4baf-11e3-9658-9b6f15690fe2,1.55064E+12,FINISHED,hazel,,,,,,,,,,,
cd795dd0-4baf-11e3-85d1-01eeacfd20a9,1.55576E+12,FINISHED,hazel,,,,,,,,,,,
cd79abf0-4baf-11e3-85d1-01eeacfd20a9,1.55582E+12,FINISHED,hazel,,,,,,,,,,,
d393ddd0-4baf-11e3-9658-9b6f15690fe2,1.56981E+12,FINISHED,hazel,,,,,,,,,,,
d4efeb60-4baf-11e3-b577-9302546b01c2,1.57205E+12,FINISHED,hazel,,,,,,,,,,,
d7b3ed60-4baf-11e3-9f4a-29b513715878,1.57387E+12,FINISHED,hazel,,,,,,,,,,,
d4f03980-4baf-11e3-b577-9302546b01c2,1.57401E+12,FINISHED,hazel,,,,,,,,,,,
d7b4b0b0-4baf-11e3-9f4a-29b513715878,1.57421E+12,FINISHED,hazel,,,,,,,,,,,
cb00bcb0-4baf-11e3-9272-15e8ae344159,1.57575E+12,FINISHED,hazel,,,,,,,,,,,
cb00e3c0-4baf-11e3-9272-15e8ae344159,1.57592E+12,FINISHED,hazel,,,,,,,,,,,
cfa90f10-4baf-11e3-9849-f1fcb2a127a9,1.57653E+12,FINISHED,hazel,,,,,,,,,,,
cfa95d30-4baf-11e3-9849-f1fcb2a127a9,1.57729E+12,FINISHED,hazel,,,,,,,,,,,
cf4c4910-4baf-11e3-b880-ab712eeb95c3,1.5861E+12,FINISHED,hazel,,,,,,,,,,,
cf4c7020-4baf-11e3-b880-ab712eeb95c3,1.58637E+12,FINISHED,hazel,,,,,,,,,,,
